sample,group,P00709,P05814,P47710,P07498,P02788,P02768,P01876,P19835,P61769,P61626,P01591,P01833,P10451,P02647,P47989,S4R371,P22897,P10909,P08571,Q08431,Q6WN34,Q13410,P23280,P01859,P01034,P49327,H0YCU0,P02763,P01009,P01011,P04745,P25311,P15328,V9HW75,Q08380,P15291,P00738,Q16851,P07602,Q99541,P06733,P18065,P62937,P02649,P04406,F5GZD9,P02787,P01024,Q02818,D6RC73,P0C0L5,Q6X4U4,Q92876,P63104,P02750,P06858,P06727,P04075,O00391,O60664,P04004,Q12841,P19652,P25774,Q96KP4,P22079,P23528,P60174,Q9NP72,Q9BRK5,P50395,P04114,P20061,P43490,P00558,O75874,P00450,P05155,P60953,P02790,P53634,O00300,P14550,P04217,Q99497,P36871,Q9H173,P50591,P15311,P00747,P08697,Q14697,Q96S86,P02671,P49189,P07900,P01008,Q9BY76,Q14624,P01133,P31946,Q9HB40,P13639,P01042,P61224,Q6PCB0,P02748,P07237,Q14118,Q6UXI9,P02675,P51148,Q5T985,P02760,G3XAM2,P01023,P05067,P54802,Q02809,P17900,P36955,P02751,D6RHI9,P04003,P02766,Q5H9A7,A0A087X1J7,E7EU05,Q9NR31,P04066,A6NNI4,A0A0C4DGN4,Q9UHD0,P51149,P01019,S4R3V8,P16278,P02749,P62820,O00560,P27797,E9PJK1,P84077,P45877,P0C0L4,Q68D85,P02765,P63313,P61586,P28799,P18669,P04792,P08603,P19827,O00592,P14625,P30041,J3KS22,P08238,P23284,P30086,Q9H4G4,P07737,Q13228,P11021,A0A0C4DH38,O00299,P07858,Q15904,E9PNW4,P63000,P05090,P62258,Q9NZH0,O15498,Q9P2X0,P17066,P00441,P40925,P58499,P03950,Q14512,Q02487,P34096,P19875,Q16651,O14745,A0A075B7B8,X6R3G6,Q16555,P07195,P01861,P01877
1525,1,23.76002151,21.69760769,11.13374259,8.727444848,6.637894005,7.054291618,2.282001279,3.289363198,1.270368616,3.1229821,0.694885761,1.151810962,2.320482469,0.295620062,0.487443232,0.102106389,0.236167736,0.360971354,0.284685176,0.287545685,0.185239105,0.388940284,0.192170168,0.047774508,0.059990618,0.321395786,0.024943819,0.081611263,0.035882708,0.039084432,0.123655855,0.006883462,0.039043504,0.091629718,0.030233759,0.120354926,0.013433272,0.115319006,0.054705571,0.082910281,0.133807772,0.05678311,0.056476151,0.011266314,0.085890905,0.073203234,0.064025582,0.01505482,0.031139513,0.014092568,0.000897969,0.060377654,0.043062453,0.051942933,0.03602907,0.034069421,0.014955169,0.048241621,0.01519184,0.037304955,0.028896927,0.009989094,0.026825171,0.015034801,0.014967626,0.030502905,0.052098637,0.034076539,0.013879031,0.003914049,0.021646003,NA,0.061009368,0.005583109,0.01294525,0.014574361,0.003136017,0.007032938,0.009589601,0.022532627,0.00786084,0.045056357,0.016530896,0.007231794,0.01488577,0.009259953,0.008298591,0.001169205,0.006003066,0.003669015,0.001953421,0.003717149,0.004877546,0.001461395,0.008601547,0.029348469,0.004237424,0.003327577,0.000407825,0.000748759,0.010732915,0.002619257,0.013358979,0.004676466,0.005208529,0.008868468,0.000719176,0.003477721,0.003036099,0.000989434,0.002488599,0.00404137,NA,0.001720665,0.001858308,0.000482327,0.000270258,0.002091953,0.002712412,NA,0.003205327,0.001222768,0.002146983,NA,0.012870512,0.116293269,0.016885902,0.035515246,0.00796049,0.025544392,0.017850823,0.026465271,0.01663633,0.004828611,0.00075868,0.001329002,NA,0.011241846,0.007546762,0.001485196,0.003268009,0.116609126,0.035649597,0.004132613,0.018064805,0.000689725,0.034737615,0.061681121,0.007794999,0.010624812,0.008802183,0.043405892,0.001125119,6.45E-05,0.000818381,0.002164912,0.02308471,0.005431853,0.012320209,0.087367871,0.027443094,0.010417058,0.038394885,0.004737413,0.003058165,0.003020662,0.008163796,0.003389815,0.000456169,0.123326652,0.009791127,0.003929797,0.01024,0.004113439,0.002555284,0.013818528,0.00093685,0.013367876,0.012611598,0.002294458,0.006416794,0.013346522,0.000846364,0.029353807,0.008423154,0.001544631,0.00337678,0.006300238,0.010038919,0.007686451,0.034987632,0.015886281,0.463064397
1537,1,26.08849318,21.94799384,12.61397125,5.755600918,6.991334944,5.198172364,2.900395144,2.453290023,0.749390397,0.993561771,0.872917309,1.199889371,1.690277727,0.2665522,0.573746938,0.058978638,0.236486391,0.533764573,0.174760128,0.254524946,0.1133779,0.178632839,0.186499136,0.073660534,0.078435172,0.357846816,0.01890236,0.119854113,0.037819598,0.245775317,0.070010981,0.010784081,0.045102432,0.03772894,0.061191615,0.107454931,0.082837881,0.190818162,0.025691924,0.060805739,0.192208246,0.048824976,0.092336018,0.055119874,0.172212415,0.068169932,0.062939681,0.036224023,0.032914785,0.020964707,0.002436553,0.023424552,0.015399254,0.069388,0.048904011,0.01767453,0.02102561,0.049103923,0.009519057,0.023733253,0.026635229,0.007103843,0.036934407,0.010770598,0.025432968,0.030905903,0.063302312,0.026993675,0.013237882,0.003902883,0.027213113,0.001162789,0.014300669,0.014206292,0.02144682,0.021560723,0.008098753,0.008718945,0.00814106,0.029816616,0.002104235,0.007078738,0.015294184,0.009128532,0.016472269,0.022784369,0.005863925,0.000991423,0.007729614,0.005833706,0.000751901,0.001206026,0.004537719,0.007146615,0.015471781,0.030030011,0.003956906,0.001062741,0.000872964,0.001038286,0.014983159,0.002001117,0.019307763,0.006611502,0.004320327,0.000482903,0.000873336,0.0017039,0.001636023,NA,0.010453064,0.003991077,0.002154724,0.00090853,0.002431951,0.003119787,0.001248566,NA,0.000106139,0.005169348,0.002921409,0.001843141,NA,0.011800377,0.002756412,0.046677087,0.039488629,0.040988898,0.005061024,0.000319389,0.023024728,0.01448059,0.00866548,0.00266952,0.003042426,0.001077432,NA,0.008027157,0.007753789,0.005528724,0.001951139,0.177186965,0.038071115,0.003059581,0.066747304,0.000258704,0.025153092,0.127780849,0.015526175,0.002508475,0.01977035,0.025271179,0.001594134,0.000950976,0.001107697,0.000972222,0.024527786,0.01034009,0.014236976,0.02717871,0.023900156,0.008499972,0.049550238,0.009041129,0.004380487,0.006161468,0.011678105,0.000738511,0.001175389,0.166210411,0.010455853,0.012553533,0.010404248,0.006961581,0.003144195,0.001502593,0.001381065,0.039321261,0.011428448,0.005503154,NA,NA,0.001545923,0.00971432,0.004651902,0.001401614,0.003012718,0.008564595,NA,0.012083508,0.023430131,0.008143385,0.428666742
1538,1,17.41642351,17.1796042,8.247087981,8.443474724,10.07348469,6.924750579,4.473767015,2.531810187,1.798979578,2.818996917,1.920161751,2.059211266,1.206276687,0.149558131,0.425889681,0.046963387,0.147906172,1.655578749,0.341774544,0.257231977,0.075196869,0.134517217,0.186875463,0.101508842,0.053594327,0.071484774,0.015112537,0.081943331,0.044102301,1.10527229,0.020965633,0.011730065,0.072786318,0.086117512,0.079028336,0.093410777,0.031516607,0.016218079,0.054768797,0.031588615,0.043963675,0.026164875,0.016650515,0.078454578,0.029580849,0.033551712,0.063810289,0.127358728,0.03404807,0.027377467,0.007212784,0.041595482,0.021363797,0.014588069,0.063105607,0.063459873,0.011023072,0.008426532,0.016263518,0.014973912,0.024570677,0.003873055,0.014975452,0.024469403,0.003489484,0.006827712,0.015769855,0.004789911,0.009340308,0.004752944,0.00908539,0.002783724,0.176224371,NA,0.003116465,0.001336624,0.008201264,0.020195488,0.005850015,0.019838142,0.001278208,0.000793826,0.004806469,0.013967718,0.000771877,0.001487264,0.007070308,0.01157026,0.001788198,0.003911947,0.001328345,0.006176171,0.007850464,0.00569175,0.001159953,0.004395982,0.003946218,0.003694497,0.000207989,0.001827937,0.002887655,0.014633123,0.000417996,0.004993614,0.001850887,0.012216026,0.000407252,0.001918698,0.003595456,0.003711902,0.009233257,0.00161041,0.000256959,0.000785393,0.017263165,0.001907223,0.00196406,0.000197203,0.003232834,0.003018041,0.007791933,0.002559073,0.001129108,0.055970222,0.020937907,0.08193563,0.015196868,0.02662003,0.001878844,0.002968405,0.03530379,0.102694864,0.020002182,NA,0.002522299,0.000426852,0.000553618,0.016737927,0.004470301,0.010011103,0.001707795,0.176921351,0.015377467,0.003507467,0.304730613,6.88E-05,0.044279434,0.020498155,0.002729776,0.015273883,0.002635009,0.001331887,0.002477322,3.39E-05,0.008939448,0.000670834,0.002509476,0.002043539,0.001787427,0.046840164,0.015596573,0.004853448,0.006921285,0.000733716,0.001824433,0.021961429,0.002727504,0.004415236,0.002952925,0.16985913,0.005368289,0.006695248,0.002166723,0.008719186,NA,0.016829189,0.000553657,0.008205885,0.004333986,0.003992427,0.000439213,0.022109682,0.001554728,0.013004653,0.011273369,0.014883035,0.002294067,0.032483522,0.011971505,0.000777345,0.011435485,0.011271829,1.522613372
1558,3,24.12512678,36.47598407,8.209394283,5.388320888,4.87784094,7.434482894,2.457161997,2.210653917,0.767346104,2.238546485,0.808919817,0.877396248,0.828504713,0.07938953,0.430160665,0.046310854,0.144783284,0.50521253,0.191359277,0.146780661,0.080927334,0.189089691,0.070505624,0.020898215,0.049821287,0.1026899,0.019037296,0.02898105,0.007012382,0.096061438,0.022156032,0.012142989,0.033004791,0.072679759,0.038133983,0.062296937,0.006239592,0.026904839,0.040053586,0.048898606,0.059263752,0.043221107,0.025327441,0.028465974,0.053236271,0.065390219,0.039760166,0.03286197,0.026477082,0.009446707,0.00296294,0.060501065,0.029236997,0.029737578,0.029766213,0.034564159,0.004587603,0.009784317,0.011746342,0.023887563,0.021211078,0.008418677,0.010950926,0.01291189,0.003621438,0.013646501,0.01731531,0.006326911,0.007842796,0.001555444,0.013026077,0.000883017,0.045504833,0.001067094,0.006531598,0.005053893,0.000927985,0.000764907,0.006992232,0.010312473,0.001182482,0.003111948,0.01382432,0.003064294,0.007704924,0.006677954,0.00469083,0.001642727,0.004167977,0.002017562,NA,0.003590682,0.003179329,0.000961463,0.004528919,0.004776028,0.000306641,0.004549776,NA,0.001218082,0.002267747,0.006277772,0.003054218,0.001450944,0.004050609,0.002604685,NA,0.001882907,0.001984862,0.000224413,0.000950221,0.005123182,NA,0.000237034,0.002446274,NA,NA,0.000627813,0.002083175,0.000917697,0.000460952,0.000471982,0.002261773,0.000863786,0.002098518,0.043344838,0.012762352,0.030435423,0.008856332,0.01356201,0.025327088,0.020839884,0.013738062,0.002198988,0.001753378,NA,0.000192151,0.00373421,0.007131518,0.003967179,0.001015091,0.056810338,0.027332949,0.001984721,0.044020058,0.000403152,0.010988753,0.0213942,0.011314343,0.00620318,0.005366403,0.006915872,0.000271562,4.84E-05,0.001458827,0.000465512,0.014687965,0.002986944,0.00167914,0.062410062,0.003902485,0.006447461,0.007720125,0.001292921,0.001215854,0.002456702,0.005391149,0.001889341,0.002431815,0.091730843,0.007253482,0.004691537,0.005268125,0.005470337,0.001065609,0.007483622,0.000396647,0.008339135,0.005888902,0.001550989,NA,0.021669944,0.000889875,0.005459378,0.005099143,0.001957075,0.005458317,0.00717394,0.005379129,0.001055499,0.005809714,0.005136616,0.005968797
1586,1,28.51463675,16.88118739,9.61783788,7.396164543,7.151714289,8.059798445,3.432187464,3.384930024,1.0965403,2.159810655,1.104262104,1.479144659,1.7086808,0.261548534,0.72862943,0.057529646,0.301768102,0.591137194,0.397774395,0.306092313,0.271476568,0.296429026,0.235356175,0.056898665,0.103052991,0.218200533,0.037659018,0.136212623,0.02934815,0.061884744,0.129699833,0.018568071,0.071115609,0.088796334,0.050001991,0.094713442,0.068543145,0.078621203,0.088130053,0.056828065,0.091871818,0.047354515,0.050902132,0.040826722,0.061024314,0.065851545,0.050805058,0.044649677,0.034544704,0.02628811,0.001437138,0.063243781,0.051246304,0.038898478,0.050103477,0.064916104,0.012387097,0.033803852,0.014639217,0.03143392,0.034929029,0.007770782,0.023934504,0.022741816,0.015902504,0.03297431,0.033008727,0.025226913,0.011668749,0.004977696,0.026184417,0.00105471,0.066010393,0.005713253,0.010624761,0.014776003,0.004708535,0.009671229,0.012963806,0.023346323,0.003005547,0.00793272,0.010312359,0.015994283,0.00920086,0.011776854,0.009048631,0.003089472,0.003880714,0.003885038,0.000593388,0.006348205,0.004592047,0.003222596,0.010620349,0.011862456,0.004187556,0.010207342,0.000890258,0.001455009,0.005084477,0.00869431,0.004969312,0.002489818,0.006926238,0.004704123,0.002335074,0.001837701,0.003173617,0.000760355,0.004339389,0.005681483,NA,0.004333521,0.001265846,0.000173979,0.000232431,0.002017112,0.002961334,0.002288257,0.003447146,0.000452454,0.002258782,0.008479423,0.026087343,0.054154115,0.021856677,0.026729356,0.005377023,0.015807636,0.027737161,0.019034468,0.021227901,0.006269222,0.001824243,0.001445169,0.001402456,0.014048388,0.010452234,0.006075515,0.000418875,0.167002766,0.031556145,0.003723189,0.038200427,0.000443849,0.037472371,0.049746068,0.017591593,0.022223793,0.00852443,0.011694341,0.001110175,0.000341877,0.001367598,0.000392682,0.017010031,0.008579586,0.005569406,0.072898243,0.038518565,0.011379733,0.015009863,0.00517405,0.000936942,0.019027849,0.007300414,0.004524095,0.003948313,0.10769931,0.012327529,0.00922204,0.004727509,0.007434112,0.002441855,0.012730828,0.000470456,0.025185877,0.008314839,0.000645366,0.00439631,0.016930607,0.001142342,0.020439836,0.00695889,0.00854561,0.003892407,0.013048525,0.013042789,0.003272103,0.020856813,0.012694205,0.280275012
1589,3,23.92802618,27.21069817,8.460641456,8.950992152,6.973690623,3.653991304,2.818470535,2.997498746,1.093205917,1.966758152,0.790585901,1.15500182,1.664263653,0.126395005,0.396062784,0.040022156,0.247978548,0.414877691,0.305636593,0.198784491,0.109902151,0.211223165,0.136252225,0.007520942,0.062130613,0.226557084,0.025477735,0.071766088,0.02085664,0.136883991,0.033681068,0.013136127,0.057591104,0.098099426,0.048039306,0.110416768,0.028765009,0.101325198,0.066875133,0.043792668,0.140465392,0.033306192,0.04278017,0.028075924,0.131980484,0.076326517,0.030509269,0.021654088,0.035888901,0.02515976,0.001891239,0.044319837,0.024140986,0.03255686,0.029516434,0.055934287,0.010935406,0.027722387,0.00779666,0.024000826,0.016868148,0.012124465,0.018590233,0.018071431,0.016841371,0.025055582,0.036438663,0.019546667,0.00759165,0.003634787,0.018307402,NA,0.079426772,0.003644327,0.015165727,0.011306098,0.002202729,0.005175041,0.001684639,0.01839108,0.002328204,0.002440248,0.019078073,0.007001304,0.004988021,0.013446152,0.00887359,0.008725481,0.005900525,0.000682307,0.00124575,0.004764602,0.002600616,0.00018863,0.015100877,0.018808631,0.002496563,0.00845311,0.00042935,0.000668375,0.007123474,0.004138945,0.00811589,0.00150536,0.003909794,0.00548925,NA,0.001223241,0.003564707,0.000846232,0.000832048,0.002696761,NA,0.003973389,0.002224443,5.85E-05,0.000338765,0.001198807,0.003454588,0.003166109,0.004624442,0.000416857,0.004565449,0.003114564,0.004780919,0.136812865,0.011041258,0.012708953,0.002081522,0.007948953,0.030624326,0.024354364,0.007704196,0.001601087,0.001366162,0.001680915,0.000216202,0.004664189,0.005628573,0.002375147,0.002260132,0.102174525,0.031441856,0.004663352,0.040203318,0.000717284,0.024763965,0.058340018,0.005132365,0.005324405,0.011472616,0.01151069,0.000391682,NA,0.000643313,0.000143591,0.026397352,0.007967362,0.006599652,0.065770588,0.014284602,0.003777709,0.01842748,0.004294752,0.000757031,0.003400908,0.007656918,0.001358464,0.001697735,0.084928573,0.007015111,0.002047172,0.004392655,0.004566286,0.00074268,0.020438671,0.001176591,0.022933936,0.011732854,0.007507554,0.004516916,0.013165414,0.001043292,0.010213687,NA,0.004254169,0.003256314,0.007043561,0.004950366,0.004393492,0.02991474,0.002892609,0.005506822
1603,3,32.47516451,21.06185832,10.3248462,6.208136627,7.422136237,5.69922871,1.667562103,4.527525603,0.904650191,1.646143874,0.507738013,1.311911513,0.980063955,0.174189596,0.550664464,0.265635534,0.338210032,0.406856356,0.23024596,0.256789265,0.187701978,0.396250733,0.372587189,0.030496228,0.090370527,0.028944306,0.041543715,0.106321708,0.090132047,0.128005415,0.124743185,0.019783964,0.097488938,0.05392804,0.076601666,0.092354863,0.023674792,0.015666804,0.083018135,0.101732087,0.038043454,0.041158546,0.016284603,0.025324356,0.019738068,0.044808195,0.028265763,0.034914413,0.031596387,0.003127601,0.003008406,0.056510827,0.011092033,0.017648891,0.042376146,0.073730903,0.010258702,0.00580227,0.020751834,0.028343606,0.018871889,0.008332861,0.018354882,0.015145298,0.010431937,0.01620226,0.009581508,0.007364091,0.008561892,0.00507873,0.007126061,0.000181304,0.005053982,0.000392741,0.001666392,0.001502156,0.005995304,0.005416202,0.009444269,0.014019491,0.003398794,0.004534725,0.0024208,0.017951266,0.000246674,0.000850385,0.007595372,0.002038781,0.003101729,0.004932492,0.001901588,0.004154641,0.003132236,0.00277924,0.000338039,0.001545712,0.005550741,0.006811987,0.000946587,0.002412116,0.0013327,0.005885513,0.000429912,0.004325177,0.004203147,0.003150324,0.002335937,0.001610147,0.00151507,0.001806286,0.004406351,0.00211973,0.000872883,0.002164096,0.00211757,0.001020111,0.00187162,0.001711793,0.002695502,0.003196446,0.002549849,0.000725835,0.002898525,0.000550215,0.002624858,0.045077272,0.026597751,0.028944306,0.007164308,0.013382793,0.028648681,0.04208457,0.001495406,0.002556374,0.002117255,0.000987848,0.000601645,0.009324579,0.003235322,0.009667451,0.000935068,0.142849687,0.007751059,0.003374226,0.060798972,0.001004227,0.028564988,0.018992029,0.003095789,0.014165729,0.001289683,0.002767901,0.000465801,0.000230831,0.000714676,0.000141842,0.000961975,0.00018214,0.000816592,0.043425909,0.0175319,0.012054953,0.003674126,0.000597911,0.000191873,0.001910182,0.003581974,0.003043143,0.002373329,0.220585259,0.004662514,0.004636867,0.001241402,0.003916431,0.00822532,0.027207,0.000483485,0.004298855,0.004000979,0.002371979,0.002503188,0.004674663,0.001432097,0.019493738,0.011767877,0.006334126,0.000752563,0.003354923,0.011079884,NA,0.007869849,0.010539928,0.219991308
1632,3,20.1251357,13.33435121,3.653640246,10.13627796,9.217090144,7.680908453,4.047577881,4.770322127,2.324197026,2.991439837,2.062867554,2.086853978,2.912932444,0.31221571,0.232986973,0.037446836,0.212575751,1.519303652,0.437883566,0.161920624,0.022828073,0.159248851,0.198786183,0.05446144,0.070597126,0.021568173,0.006187447,0.129011949,0.058232737,2.069450689,0.077456893,0.03079997,0.089954346,0.102080621,0.04994779,0.151450637,0.033555433,0.005277364,0.392536967,0.04973769,0.020304071,0.011602776,0.008891785,0.046558176,0.036210747,0.013490526,0.085958943,0.140143751,0.041897456,0.041039547,0.005784405,0.055676519,0.030118546,0.008882331,0.145270193,0.12265292,0.027195003,0.006986528,0.015959902,0.009242652,0.026225041,0.000901434,0.021545412,0.046715751,0.000771943,0.008907893,0.010798443,0.00308581,0.005683907,0.007927076,0.004258728,0.000899964,0.224733542,NA,0.000565274,0.001503931,0.001925357,0.008829456,0.004251375,0.028608626,0.005844634,0.005768998,0.001520389,0.013105342,NA,0.000637163,0.006117064,0.02107969,0.002123832,0.00419955,0.012807,0.004882025,0.005763045,0.00661255,0.000866663,0.000585059,0.004291294,0.008038779,NA,0.005804014,0.002219637,0.053176328,NA,0.004609596,0.002651498,0.017168678,0.001075572,0.003242299,0.00694941,0.002133356,0.008978627,0.002211513,0.000118076,0.000674246,0.005242697,0.000898983,0.000164302,0.000881755,0.006158033,0.007441394,0.00858714,0.001085062,0.008423262,0.010186352,0.026805267,0.074806131,0.011873806,0.031805999,NA,0.046295551,0.062427735,0.025643764,0.005348447,0.00251896,0.002954777,0.001895978,0.000984179,0.01305877,0.00384203,0.012435473,0.002556778,0.158422457,0.004294796,0.002756338,0.291646913,0.001258604,0.044975422,0.013193584,0.003941477,0.047608676,0.001066328,NA,0.00189955,NA,0.010146783,0.000872406,0.003233125,0.000613527,NA,0.094047795,0.005446144,0.001305282,0.007406028,0.001006029,0.002672158,0.00512259,0.003134378,0.043886403,0.005045203,0.193967888,0.003544388,0.026068517,0.000736646,0.011545699,0.00049286,0.027193252,0.000607329,NA,0.001531665,0.020529228,0.00839875,0.054682045,0.002841183,0.023865617,0.012187905,0.013924382,0.002974982,0.012005118,0.020135641,0.000151559,0.004371132,0.032638346,NA
1652,1,24.32936632,28.87917088,10.3003306,6.816216889,7.34138093,7.014720002,2.634835725,3.298709376,1.565223328,1.256593436,0.864883321,1.481900534,1.138300135,0.064766189,0.300297612,0.028402925,0.162449126,0.915216595,0.368682137,0.176008789,0.137832315,0.125145904,0.229701658,0.03415143,0.17274218,0.020605513,0.021054267,0.160540909,0.037866794,0.295721125,0.030693999,0.005338966,0.04894254,0.070648511,0.06702209,0.104082742,0.04155224,0.010472151,0.061762364,0.021322307,0.030208859,0.051788694,0.007649849,0.036851638,0.01328475,0.042967232,0.059263893,0.041471384,0.02782197,0.010216644,0.00969714,0.065271543,0.016395306,0.009139633,0.047155607,0.064046565,0.016578446,0.003091878,0.008215441,0.003866323,0.017070459,0.001290513,0.037590668,0.005532617,0.001493342,0.024869489,0.008164502,0.002513268,0.004271253,0.00581319,0.00554515,0.001240503,0.035482735,0.000232544,0.000229447,0.000610427,0.006625395,0.01358958,0.003849343,0.02449674,0.000576468,0.000450655,0.000235911,0.01541411,NA,0.000360168,0.00986047,0.013011859,0.000589,0.003869153,0.000862175,0.00400006,0.005933666,0.001899,0.000743073,0.000667916,0.003235156,0.004375963,0.000891768,0.000983217,0.001243737,0.004380006,0.00016268,0.004346046,0.002129724,0.004245379,0.003243606,0.000883197,0.001951193,0.001025586,0.000808405,0.000601452,0.000469211,0.005255279,0.007697959,0.001950384,0.002873646,0.000472688,0.00192928,0.002738171,0.005658754,0.001410747,0.004158863,0.001603752,0.005352307,0.04136627,0.014501643,0.005946603,0.002146259,0.00388864,0.020707392,0.011173178,0.009163486,0.000422031,0.000824212,0.000812286,0.000681217,0.008402625,0.003468185,0.00559892,0.001812847,0.091998714,0.009094353,0.004591041,0.162485512,0.000653524,0.034483346,0.01257968,0.003578029,0.00369709,0.001149943,NA,0.001576099,0.000488415,0.004815419,0.000531188,NA,0.000326665,NA,0.037241367,NA,0.001348325,0.001089827,NA,0.002028936,0.009176423,0.001593078,0.001297588,0.001053805,0.138507468,0.000980266,0.002564733,0.000988473,0.002238517,NA,0.014318098,0.000622071,NA,0.000748531,0.003756924,0.00624456,0.01386045,0.001144809,0.014453533,0.003592502,0.002016161,0.001020169,0.007412131,0.00623041,NA,0.001996594,0.002738858,0.072686099
1681,3,28.26443773,18.27344258,9.707463764,8.929301818,7.806409094,5.629957139,2.636764378,3.662125405,1.310325559,3.257124842,0.87708806,1.121382106,1.445080433,0.349560882,0.270113995,0.012542003,0.244479969,0.662038028,0.377441468,0.23923154,0.068004924,0.162046706,0.202368587,0.034953377,0.0749344,0.094045655,0.015362598,0.053619193,0.033471034,0.451907189,0.093464648,0.00590303,0.046112583,0.080841304,0.06655628,0.129607152,0.026350601,0.028251656,0.049796167,0.032649103,0.050826486,0.034678754,0.018989243,0.040616258,0.044966063,0.091605426,0.04412554,0.02876759,0.021630113,0.017465456,0.000870193,0.112796685,0.04272725,0.01095934,0.042673022,0.054424856,0.007604606,0.010755988,0.015687574,0.019873148,0.028812521,0.001662145,0.03029099,0.013201639,0.006296953,0.027326693,0.020590498,0.008113955,0.003272425,0.007436114,0.00795902,0.00117406,0.108958166,0.001828003,0.005512594,0.004091063,0.002146472,0.004271176,0.005651261,0.028879143,0.004514424,0.004321142,0.005391744,0.010196672,0.001952687,0.004066661,0.006451888,0.006810563,0.004981553,0.005886375,0.000833086,0.003117373,0.005934017,0.001571236,0.004556644,0.00391405,0.00405814,0.008690702,0.000216069,0.003933417,0.002638972,0.011171989,0.001845123,0.002833493,0.002800492,0.003111796,0.000390475,0.001307847,0.002380928,0.000363931,0.003541005,0.001848415,NA,0.00044997,0.002151391,0.000252544,NA,0.000473327,0.001996417,0.001277169,0.002051342,0.000706195,0.004495057,7.15E-05,0.015640319,0.061582861,0.016108223,0.028482509,0.002841744,0.014747118,0.035028908,0.007669679,0.01674307,0.002607365,0.003245234,0.001206945,0.001339957,0.005403364,0.003719451,0.00515818,0.000350963,0.106889781,0.018219215,0.0020147,0.122588589,0.000619005,0.024298484,0.029630191,0.004436182,0.01129981,0.003921797,0.004302163,0.000950721,5.78E-05,0.003862612,0.000380025,0.009989058,0.002923394,0.001403597,0.034384377,0.000996078,0.005450232,0.003701401,0.001239094,0.00196206,0.005575342,0.006690876,0.00054359,0.003295239,0.078079584,0.003587253,0.004634886,0.003151072,0.005512206,0.000628959,0.01689297,0.00052585,0.012418055,0.003958981,0.012886346,0.003704849,0.0211839,0.001608072,0.01500586,0.008962226,0.006009936,0.003784447,0.009457631,0.008218924,0.0008865,0.013806274,0.006749364,0.432656493
1686,1,12.73192461,9.407238987,4.717022879,9.539012032,10.95621822,4.844920247,5.82901944,1.148234149,2.789066948,3.95060759,2.833831027,2.893484168,2.746789762,0.101342516,0.190764092,0.06760151,0.03825294,3.154963231,0.541625975,0.179169356,0.016827547,0.191787917,0.091769591,0.060903047,0.032581532,0.011614115,0.002713717,0.133575236,0.048575162,2.125938473,0.031978218,0.01962611,0.039483468,0.026433092,0.054214273,0.094728025,0.055389895,0.000934749,0.078837746,0.051740299,0.009575508,0.010729814,NA,0.022947242,0.010502118,0.002196056,0.078279003,0.208359669,0.006644204,0.010533769,0.037816926,0.006809889,0.072342756,0.00959198,0.09900419,0.056798058,0.005823529,0.00158076,0.04390497,0.003151766,0.02918127,0.001873987,0.034089816,0.006609,0.000770356,0.001425894,0.006018605,0.000892633,0.002562017,0.009849712,0.00168424,0.000100642,0.324652612,NA,NA,0.001229914,0.004496432,0.002649316,0.001353903,0.045303444,0.00217474,NA,NA,0.017116931,NA,NA,0.007253654,0.04727035,0.003726141,0.00695555,0.000530483,0.008026852,0.002573999,0.001179401,0.000500738,NA,0.002444293,0.017035865,0.0001616,0.013747352,0.00256305,0.021630158,NA,0.00410402,0.0006235,0.02919322,0.001274194,0.00413341,0.004406,0.002272052,0.001393306,0.000624275,0.000151904,0.001480993,0.016841435,6.61E-05,0.003937689,0.000863404,0.00542498,0.00096766,0.00639067,0.000192909,0.00600827,0.075039582,0.04691508,0.045619958,0.001204044,0.067436794,NA,0.004162478,0.083511168,0.084748155,0.003107712,NA,0.001335268,0.000404524,NA,0.025899863,0.000546244,0.046656701,0.003027389,0.142282592,0.002362645,0.003370225,1.323447083,NA,0.064788414,NA,0.003014276,0.008690885,NA,NA,0.000690064,NA,0.049411662,0.000414665,0.000201067,NA,NA,0.016633117,0.009359439,0.004790015,0.003098346,0.001698161,0.001903119,0.027321914,NA,0.00351201,0.00508715,0.288085592,0.001919171,0.047867851,0.002834219,0.014305127,0.000388989,0.002463478,0.000285486,0.0130465,NA,0.011420331,NA,0.000827134,0.002603616,0.00451355,0.002237429,0.023713981,0.001618548,0.019615774,0.010897437,NA,0.000609999,0.011926107,1.686081338
