sample,group,X12.0.10.0.12.0.TG,X12.0.12.0.12.0.TG,X12.0.10.0.14.0.TG,X12.0.14.0.12.0.TG,X12.0.16.0.10.0.TG,X10.0.18.1.10.0.TG,X10.0.12.0.16.1.TG,X12.0.16.0.12.0.TG,X16.0.10.0.14.0.TG,X12.0.18.0.10.0.TG,X18.1.10.0.12.0.TG,X18.2.12.0.10.0.TG,X14.0.12.0.16.0.TG,X12.0.18.1.12.0.TG,X18.2.12.0.12.0.TG,X18.2.14.0.10.0.TG,X18.0.14.0.12.0.TG,X16.0.10.0.18.0.TG,X18.1.16.0.10.0.TG,X18.1.14.0.12.0.TG,X18.2.16.0.10.0.TG,X18.2.14.0.12.0.TG,X16.0.14.0.16.0.TG,X16.0.12.0.18.0.TG,X14.0.18.0.14.0.TG,X18.1.16.0.12.0.TG,X18.1.10.0.18.1.TG,X18.1.12.0.16.1.TG,X18.1.16.1.12.0.TG,X10.0.18.1.18.2.TG,X16.0.16.0.16.0.TG,X18.0.14.0.16.0.TG,X18.1.16.0.14.0.TG,X18.1.14.0.16.1.TG,X18.1.12.0.18.1.TG,X18.2.16.0.14.0.TG,X18.1.12.0.18.2.TG,X18.2.12.0.18.2.TG,X18.1.15.0.16.0.TG,X16.0.18.0.16.0.TG,X16.0.18.1.16.0.TG,X18.1.16.0.16.1.TG,X18.1.14.0.18.1.TG,X16.0.18.2.16.0.TG,X18.2.14.0.18.1.TG,X18.2.16.0.16.1.TG,X18.2.14.0.18.2.TG,X18.1.16.0.17.0.TG,X18.1.17.1.16.0.TG,X18.1.15.0.18.1.TG,X18.0.16.0.18.0.TG,X18.0.16.0.18.1.TG,X18.1.16.0.18.1.TG,X18.1.16.0.18.2.TG,X18.2.16.0.18.2.TG,X18.2.16.1.18.2.TG,X18.2.16.0.18.3.TG,X18.0.18.1.18.0.TG,X20.0.16.0.18.1.TG,X18.1.18.0.18.1.TG,X18.1.20.1.16.0.TG,X18.1.18.1.18.1.TG,X18.1.18.0.18.2.TG,X18.1.18.2.18.1.TG,X18.2.18.1.18.2.TG,X18.2.18.2.18.2.TG,X16.0.LPI,X17.0.LPI,X18.2.LPI,X18.1.LPI,X18.0.LPI,X20.4.LPI,X22.6.LPI,X16.0.18.2.PI,X16.0.18.1.PI,X16.0.18.0.PI,X16.0.20.4.PI,X16.0.22.6.PI,X18.0.18.2.PI,X18.0.18.1.PI,X18.0.18.0.PI,X18.0.20.4.PI,X17.0.20.4.PI,X18.0.22.6.PI,X16.0.LPE,X18.2.LPE,X18.1.LPE,X18.0.LPE,X20.4.LPE,X22.6.LPE,X16.0.18.2.PE,X16.0.18.1.PE,X16.0.18.0.PE,X17.0.17.0.PE,X16.0.20.4.PE,X16.0.22.6.PE,X18.0.18.2.PE,X18.0.18.1.PE,X18.0.18.0.PE,X18.0.20.4.PE,X18.0.22.6.PE,X24.0.Cb,X24.1.Cb,X22.0.Cb,X22.1.Cb,X20.0.Cb,X18.0.Cb,X18.1.Cb,X16.0.Cb,X16.0.Ceramide,X17.0.Ceramide,X18.1.Ceramide,X18.0.Ceramide,X20.0.Ceramide,X22.1.Ceramide,X22.0.Ceramide,X24.1.Ceramide,X24.0.Ceramide,X16.0.LPC,X18.2.LPC,X18.1.LPC,X18.0.LPC,X20.3.LPC,X20.4.LPC,X20.5.LPC,X22.6.LPC,X16.0.18.2.PC,X16.0.18.1.PC,X16.0.18.0.PC,X16.0.20.5.PC,X16.0.20.4.PC,X16.0.20.3.PC,X16.0.22.6.PC,X18.0.18.2.PC,X18.0.18.1.PC,X18.0.18.0.PC,X18.0.20.4.PC,X18.0.20.3.PC,X18.0.22.6.PC,X19.0.19.0.PC,PC..O.16.0.18.2.,PC..O.16.0.20.4.,PC..O.18.1.20.4.,d18.1.14.0.SM,d18.1.16.1.SM,d18.1.16.0.SM,d18.1.17.0.SM,d18.1.18.1.SM,d18.1.18.0.SM,d18.1.20.0.SM,d18.1.21.0.SM,d18.1.22.1.SM,d18.1.22.0.SM,d18.2.23.0.SM,d18.1.23.0.SM,d18.1.24.2.SM,d18.1.24.1.SM,d18.1.24.0.SM
129,0,0.160425808,0.592477457,0.19291066,0.989567364,0.331010283,0.047504582,0.021261137,1.572535465,1.026014942,0.374830584,0.461147307,0.153784117,1.239054235,1.476327526,0.392593764,0.093881118,1.749572929,2.819375484,0.92246697,1.333687186,0.261590498,0.341397769,2.56627803,2.190584174,1.242679677,5.188542394,0.603769817,0.201256606,1.31679322,0.130765532,3.143659384,1.676618338,4.60523255,0.250244648,2.830147802,1.328679915,0.772635179,0.247810847,0.06259385,2.47217998,7.293676089,0.992761913,3.903219198,2.87962617,0.99652108,0.272505456,0.303143412,0.115017147,0.062702316,0.117253332,0.934977717,4.874882228,12.55725324,6.015975237,1.567097302,0.05348567,0.089881245,0.277738573,0.103574717,1.652146605,0.207999333,3.566097668,0.689576897,2.195101118,0.692994322,0.200902977,0.003886902,NA,0.008398797,0.001885748,0.003466919,NA,NA,0.024418835,0.030893872,0.020250832,0.011726479,0.008841183,0.04032219,0.019526479,0.01240378,0.02413586,0.010828946,0.013343096,0.00178395,0.007031562,0.014817488,0.014881481,NA,NA,0.0220711,0.030886747,0.00928464,0.011002691,0.009428235,0.00307152,0.379617837,0.123785767,0.01549536,0.058341959,0.047734104,0.028202224,0.015672555,0.015627688,0.007135187,0.005867229,0.004460889,0.002810732,0.002707789,0.001376529,NA,NA,0.001319409,0.00207836,NA,0.005640887,0.004062144,0.013595074,0.011721144,0.00343286,0.003278379,0.01409375,NA,NA,NA,NA,0.122549057,0.21813183,0.153392384,0.004869538,0.016514884,0.044268244,0.032182403,0.303430092,0.240037486,0.038522706,0.08053353,0.080736488,0.088862994,0.014046521,0.012433109,0.011961693,0.013410366,0.022825786,0.003948155,0.132116562,0.00835281,0.010669242,0.240533567,0.310080111,0.035997937,0.084815933,0.653799261,0.010762558,0.054385397,0.055078558,0.170510684,0.249765471
135,0,0.292782155,0.900650988,0.281375791,1.251409325,0.435723869,0.081452885,0.041760765,1.668876781,1.02024451,0.42971888,0.700659932,0.221682229,1.04734874,1.479049811,0.404735088,0.109047796,1.482262597,2.460701947,1.172452677,1.23799351,0.335543362,0.30503942,1.984489187,1.795129532,0.833182483,4.804925801,0.783686109,0.235859377,1.250883596,0.165351382,2.377636827,1.326140673,3.796344677,0.23580291,2.842127786,1.038469768,0.711875475,0.215980994,0.059011868,2.05425532,7.387304713,1.082806214,3.442354083,2.812063899,0.791607086,0.270855378,0.225167615,0.112838883,0.04938383,0.110107042,0.881179558,5.467382787,14.78524083,6.558678544,1.463316896,0.050349613,0.060718149,0.329386496,0.111524562,2.027073204,0.221684176,4.105239441,0.691091671,2.344223854,0.604003754,0.142750894,0.00278687,NA,0.006351932,0.002444986,0.002196201,NA,NA,0.016875637,0.019625473,0.014909797,0.007172635,0.005219073,0.03539612,0.018378707,0.006304865,0.015023687,0.009176786,0.014919846,0.001534069,0.002777282,0.003754865,0.003771081,NA,NA,0.010370965,0.022060685,0.017275135,0.014221413,0.003130045,0.001753306,0.115866313,0.06083861,0.008472973,0.016321187,0.022097259,0.023047297,0.013977544,0.009517216,0.003158229,0.00301245,0.001521377,0.003025983,0.002915157,0.004741824,NA,NA,0.003468851,0.002749257,NA,0.007785,0.006729498,0.018748176,0.008938297,0.001641069,0.001931456,0.005200315,NA,NA,NA,NA,0.050251274,0.135656757,0.139476139,0.003882862,0.005187753,0.016804216,0.015548108,0.156445714,0.178302162,0.033019876,0.034608927,0.055292664,0.046735784,0.012302548,0.008740819,0.011839876,0.00986261,0.018575571,0.002057765,0.101797066,0.0039074,0.003169557,0.115881081,0.163429344,0.016563405,0.036812676,0.459682239,0.008203703,0.030035942,0.030510799,0.12963973,0.230329807
137,0,0.366132334,1.095545577,0.354795953,1.474123354,0.535091039,0.094144263,0.04482313,1.875024159,1.262771373,0.494722118,0.752208884,0.236424035,1.245473782,1.763787104,0.478462698,0.133471864,1.719125292,2.776594115,1.243189492,1.443513865,0.350805534,0.345517009,2.200023516,1.899741755,1.035665666,4.999980405,0.829150079,0.265206091,1.371755646,0.178171484,2.564895552,1.345935289,4.072117482,0.265955969,3.019642591,1.137103905,0.762480313,0.242629427,0.058569358,1.95765245,6.881227286,1.06566076,3.759232741,2.804714514,0.906563886,0.2771868,0.270010978,0.103289301,0.050259425,0.10969319,0.740094269,4.674130348,12.70569467,6.162731375,1.426090245,0.051876703,0.068453088,0.260900598,0.095127296,1.702851694,0.199596551,3.760099196,0.628075829,2.223165739,0.62939284,0.151457892,0.002853819,NA,0.004978974,0.001512815,0.001100821,NA,NA,0.01733583,0.02535345,0.01386735,0.0082902,0.004549125,0.02006205,0.0127275,0.00566433,0.01216959,0.00760572,0.00880188,NA,0.002877264,0.001486551,0.001492971,NA,NA,0.01099614,0.02794776,0.01511118,0.016422024,0.003945969,0.001968915,0.1462275,0.0639042,0.00961191,0.02466423,0.02740617,0.031565394,0.015814488,0.012117462,0.003593603,0.001762442,0.002216857,0.003224366,0.003106274,0.00359835,NA,NA,0.00260463,0.002172555,NA,0.00737499,0.00791901,0.02250192,0.007304532,0.001730345,0.00249214,0.00441351,NA,NA,NA,NA,0.07386336,0.16329456,0.20041728,0.00329417,0.011667744,0.03477228,0.023972256,0.23226528,0.20509128,0.04688016,0.05523456,0.0692172,0.0662256,0.016160256,0.013104336,0.011138712,0.014043456,0.009365292,NA,0.06302988,0.002547382,0.002680801,0.09389844,0.16753056,0.016660332,0.05487804,0.45727404,0.009203376,0.035118696,0.043909596,0.17015376,0.28414188
147,0,0.074612919,0.235323211,0.090741598,0.405418669,0.150295395,0.036579579,0.026694908,0.597502608,0.417857,0.158588247,0.410747486,0.153094446,0.452515171,0.79875363,0.257342035,0.073526296,0.732475284,1.23027402,0.836908718,0.794354037,0.28293932,0.225644108,1.172927606,1.010635736,0.500154036,3.781980861,0.748575517,0.268606509,1.122863276,0.161772263,1.956453335,0.901802709,3.239958633,0.346763755,2.775630936,1.026603223,0.811648987,0.267855544,0.032343264,1.795090689,7.636479146,1.778611181,4.682626781,3.675271776,1.185500579,0.5629165,0.345392675,0.075965225,0.03937332,0.092831405,0.704545456,5.129128543,16.43361634,9.65862295,2.623598461,0.135719848,0.099366317,0.247545356,0.089251047,2.159043198,0.199102427,5.733276053,0.947164026,3.980796936,1.159823646,0.260575356,0.002574433,NA,0.004545683,0.001678965,0.001054986,NA,NA,0.013050528,0.009071083,0.004843611,0.007769722,0.003490069,0.014155361,0.007070833,0.003775275,0.004884472,0.008089167,0.007702639,NA,0.0036888,0.001150032,0.001154998,NA,NA,0.01364025,0.023032583,0.009770833,0.011531222,0.003219575,0.002246653,0.1782375,0.068897222,0.008005861,0.0224615,0.0188705,0.020118583,0.009791433,0.013310267,0.003867795,0.004850456,0.002384865,0.001920674,0.001850329,0.003418722,NA,NA,0.0049455,0.004267083,NA,0.009788917,0.0034522,0.017808389,0.004899511,0.001934909,0.002551765,0.003945667,NA,NA,NA,NA,0.073748,0.144175778,0.094442667,NA,0.007953733,0.025458733,0.016669333,0.182993778,0.228908,0.033350756,0.041223111,0.0417248,0.043151111,0.010643467,0.003793276,0.006472111,0.0072144,0.007464133,NA,0.048062,0.001475152,0.002355539,0.098059,0.190600667,0.014207267,0.0386435,0.612198889,0.004652122,0.023407233,0.025603778,0.075234444,0.241354667
151,0,0.12097913,0.390599618,0.12469847,0.594065303,0.214399508,0.064890113,0.040651747,0.77795703,0.50666945,0.206790287,0.530403472,0.13155654,0.481456123,0.882983815,0.206374472,0.068378742,0.740131291,1.343733508,1.103653121,0.809823394,0.305909436,0.158672652,1.021199142,0.872118976,0.42040607,3.553856561,0.949207602,0.325548545,0.860219389,0.161983841,1.606233406,0.632454404,3.189089202,0.470257865,2.850746207,0.670040618,0.53193643,0.13074024,0.103451672,1.198581546,8.848233651,2.377713688,5.15303836,3.61030774,0.840904118,0.642577675,0.194681835,0.231007192,0.124529844,0.30970734,0.436065236,5.850151017,17.83845754,8.44736513,1.513700228,0.093058216,0.074773093,0.349675388,0.121663213,2.741867864,0.223254256,6.309846801,0.712292773,2.915398711,0.569110662,0.117769499,0.003419045,NA,0.002214086,0.002760315,0.001809789,NA,NA,0.01957427,0.049329858,0.019569828,0.006459736,0.008014686,0.058722718,0.031289513,0.010557931,0.02081784,0.004565684,0.015621998,0.001840608,0.004040471,0.002987136,0.003000037,NA,NA,0.008087525,0.024673448,0.011001998,0.009505022,0.002095655,0.001441932,0.125283469,0.068806795,0.008813611,0.016920183,0.017366166,0.026347034,0.014299862,0.012009146,0.003281097,0.003507396,0.002079383,0.00355094,0.003420887,0.003681176,NA,NA,0.001230523,0.001560304,NA,0.007148093,0.005264635,0.018850801,0.00889573,0.003460826,0.002395306,0.006390128,NA,NA,NA,NA,0.046932901,0.139368438,0.145641542,0.002462726,0.004845176,0.020505663,0.012204365,0.182175091,0.180300852,0.035588738,0.030665477,0.043281931,0.046568373,0.0124874,0.005254345,0.00804959,0.011119838,0.015670138,NA,0.105705761,0.004817513,0.003612145,0.102624097,0.148670629,0.015883996,0.039381006,0.445947627,0.007333899,0.026784621,0.026787529,0.131366288,0.225001095
185,0,0.334585368,1.030761074,0.308197561,1.404177699,0.44546327,0.102985633,0.053638351,1.721096339,1.076385984,0.404205362,0.821733068,0.267545508,1.032328218,1.803024073,0.52432457,0.138041203,1.411641831,2.296189931,1.462258985,1.540810088,0.420631299,0.37603715,1.715732504,1.502051533,0.729029196,5.547691811,1.075416616,0.348885158,1.54434828,0.219516565,1.933743318,1.022214481,3.877374187,0.351788415,3.453098066,1.120799185,0.917668166,0.270099792,0.060263656,1.401318064,6.922578447,1.33425397,4.405049539,2.923290105,1.036738842,0.371888256,0.298259926,0.10524426,0.057474785,0.139084889,0.47211119,4.008497336,13.65402988,6.887164211,1.641882835,0.06703566,0.081213633,0.1829197,0.087514523,1.424275925,0.180360569,3.806157968,0.595560177,2.443824644,0.65328926,0.153198884,0.003566322,NA,0.006176222,0.002312287,0.002636623,NA,NA,0.019715322,0.028904751,0.016381743,0.008966857,0.00738862,0.047365363,0.024451587,0.007940353,0.022593268,0.008369533,0.016590934,0.002829361,0.007289589,0.007984151,0.008018633,NA,NA,0.018067998,0.03802945,0.014361909,0.015239801,0.006079201,0.002558869,0.25628527,0.101706224,0.012702604,0.038354564,0.030456878,0.045078983,0.023718174,0.021698751,0.00777023,0.005848587,0.005848805,0.004551019,0.004384338,0.003667811,NA,NA,0.003071272,0.002800036,NA,0.008404139,0.007232116,0.019044429,0.02646094,0.011715822,0.006604544,0.013956012,NA,NA,NA,NA,0.132472531,0.362852116,0.247811452,0.005037859,0.018345809,0.061630954,0.032730722,0.343445975,0.404849876,0.060186722,0.075573112,0.102998838,0.088036183,0.027091419,0.012329178,0.014080805,0.015584266,0.065996639,0.005155805,0.290594191,0.011293905,0.012817929,0.385617137,0.45110639,0.033858635,0.099503402,1.021604564,0.011885129,0.066902614,0.066766183,0.269224357,0.487609917
186,0,0.076910181,0.251610353,0.100082929,0.403743266,0.154760115,0.041275228,0.022827927,0.620647277,0.468537822,0.173476001,0.477332793,0.237723711,0.520255007,0.923625891,0.397371714,0.119474674,0.753194923,1.264487827,0.827949977,0.899230439,0.365292574,0.357089896,1.186228859,1.003732111,0.562318103,3.663305534,0.737581247,0.221274374,1.429772879,0.258618182,1.672041417,0.88033276,3.223806217,0.26514074,2.880686529,1.481495929,1.266686936,0.559809653,0.030520851,1.326634655,5.976885766,1.125577425,4.192015383,3.559258344,1.69947164,0.483135509,0.72053082,0.071317113,0.04157548,0.094658459,0.5143482,4.122890049,13.14495572,9.788675158,4.21932832,0.197981409,0.179244998,0.22066742,0.070952061,1.9289267,0.211077838,5.741317182,1.198807764,5.159374227,2.496428837,0.733710815,0.004295204,NA,0.006156424,0.002635794,0.000743863,NA,NA,0.012591071,0.016587318,0.011295236,0.009136739,0.004974289,0.036870147,0.017603458,0.003794667,0.009389086,0.008278939,0.013180255,NA,0.007120326,0.004967635,0.004989088,NA,NA,0.015996424,0.02584111,0.007587849,0.009330648,0.009040196,0.00290776,0.266273576,0.07911277,0.008062308,0.035079843,0.038531228,0.01383834,0.008282139,0.009097126,0.003710628,0.004360904,0.003360895,0.001769869,0.001705047,0.002062435,NA,NA,0.002733466,0.002209023,NA,0.004211139,0.003703394,0.012769568,0.009068092,0.006763403,0.003573831,0.008162646,NA,NA,NA,NA,0.098782868,0.191524479,0.106346876,0.002106276,0.013176141,0.047503733,0.023315694,0.283950648,0.236482515,0.041218138,0.051919214,0.046657485,0.062163301,0.017150145,0.005645139,0.007796558,0.010311984,0.024843065,0.0034499,0.142445894,0.005161591,0.00756,0.267027348,0.343142475,0.02162776,0.063420825,0.654025933,0.007057238,0.05040554,0.045240684,0.156815953,0.22969556
187,0,0.136356798,0.478311446,0.174210683,0.792472005,0.236367373,0.046126771,0.025027198,1.040589791,0.863975928,0.229120688,0.533074262,0.239190113,0.923663407,1.183570124,0.461742289,0.142226502,1.134873725,1.918968298,0.956925525,1.239887373,0.34993453,0.436135411,1.621383773,1.246806664,0.850825148,4.712876091,0.793214831,0.242223321,1.549164536,0.215579237,2.06779495,0.981232456,4.08108845,0.286289436,3.458641163,1.583141968,1.260053735,0.49562618,0.04703522,1.382441269,6.466441702,1.027576572,4.755396027,3.328206343,1.782535842,0.351951166,0.676068351,0.076808254,0.048762429,0.096944353,0.360474412,3.336116069,12.39282107,8.301498125,2.854682001,0.116615497,0.122475572,0.150859796,0.047090244,1.535669856,0.230350478,4.803335844,0.796502526,3.955303173,1.537375606,0.429969952,0.003445907,NA,0.006695769,0.00210406,0.000748708,NA,NA,0.020280243,0.016094423,0.010189676,0.009516498,0.005840982,0.04205083,0.018189504,0.00501003,0.010202824,0.013783755,0.018034858,NA,0.008232595,0.005793437,0.005818457,NA,NA,0.022641711,0.040300749,0.014482986,0.015168704,0.00782083,0.004584868,0.291147267,0.104108806,0.011638846,0.03148998,0.038476731,0.026825374,0.015910142,0.0115185,0.003832601,0.004138348,0.005706729,0.004440468,0.004277836,0.002501933,NA,NA,0.003704119,0.002198942,NA,0.005295061,0.009587551,0.012695648,0.00954719,0.0075495,0.005124601,0.007301423,NA,NA,NA,NA,0.119796923,0.219918947,0.127687773,0.004266267,0.013297263,0.049878462,0.031024567,0.270138947,0.219765425,0.037489846,0.065544291,0.077788421,0.067526478,0.016599935,0.009297668,0.011958656,0.016858494,0.032316729,0.002835408,0.101322146,0.004977947,0.005755615,0.216983806,0.275543684,0.018930316,0.070947692,0.514773279,0.008887421,0.039738243,0.050667814,0.280583806,0.247824656
188,0,0.062483018,0.17371102,0.049767369,0.247221586,0.114281676,0.031681876,0.014184179,0.405865592,0.187135632,0.138528974,0.349565215,0.113567285,0.231979476,0.508058638,0.134519275,0.036584214,0.651357229,1.188464298,0.733442247,0.371305138,0.208341512,0.086863389,1.26688981,1.226022397,0.401181773,2.819396263,0.51024909,0.10774184,0.684397849,0.126387816,2.497954972,1.178413786,2.717000105,0.125682179,2.078319829,0.695113726,0.525988472,0.152302028,0.052564879,3.460913095,8.959313624,1.089972782,3.08098973,3.226319435,0.606739259,0.245740273,0.166323718,0.146649928,0.065319224,0.146303238,2.075325687,8.959663816,16.60067944,8.468344358,1.876626713,0.057733363,0.063849818,0.744774462,0.220789089,3.762025736,0.383959328,6.431312173,1.29245383,3.582884989,0.893690133,0.186787191,0.002906188,NA,0.003701914,0.002064822,0.001417095,NA,NA,0.013829828,0.020936897,0.011486638,0.005519828,0.005129282,0.038724943,0.020529799,0.006500948,0.012006897,0.002663026,0.014188621,0.001848883,0.0105205,0.003726092,0.003742184,NA,NA,0.017085489,0.02806,0.010350345,0.009745264,0.004906494,0.002324124,0.221594828,0.080496552,0.009585172,0.024920431,0.028212155,0.017656172,0.011954126,0.016946759,0.005986345,0.004141739,NA,0.003002795,0.002892818,0.001216833,NA,NA,0.001983253,0.002296724,NA,0.008351724,0.003495026,0.014017098,0.015728753,0.014346943,0.00511108,0.008979793,NA,NA,NA,NA,0.137238621,0.217951724,0.108411954,0.002325908,0.011572,0.032821517,0.030449517,0.25387954,0.267842759,0.036634851,0.071606437,0.072701379,0.064374253,0.011655448,0.0025396,0.004621908,0.007507862,0.022180437,0.004052517,0.189801494,0.007690494,0.00733077,0.206987586,0.29447931,0.027089759,0.064491724,0.739598851,0.00571208,0.036795034,0.044753333,0.110333678,0.202862759
190,0,0.247867873,0.722099102,0.247999609,1.093613319,0.365773494,0.072072608,0.036405907,1.435755963,1.02370044,0.353466378,0.68692001,0.246448464,1.004719316,1.516263389,0.466271402,0.136550911,1.3219991,2.289145811,1.131111708,1.332352441,0.36195686,0.375798422,1.833283412,1.566230317,0.866118148,5.039367799,0.818581843,0.249882878,1.443289039,0.189792685,2.273133387,1.181431168,3.915900493,0.248506144,3.132367862,1.287172542,0.89803167,0.305751952,0.049933901,1.771812773,7.209190435,1.047208831,4.011733832,3.033825585,1.121500542,0.292665552,0.368588193,0.096536549,0.048389063,0.110402232,0.646952034,4.420022817,14.40728535,7.115379523,1.814302288,0.067264427,0.072639258,0.229020341,0.078756635,1.660356653,0.203023809,4.125119607,0.702008426,2.65112308,0.746182678,0.181641749,0.002882062,NA,0.004184856,0.002979808,0.001749529,NA,NA,0.012938596,0.018887279,0.009490385,0.006950625,0.004154201,0.034722779,0.02188151,0.006575019,0.014714798,0.008301462,0.015068885,0.001364256,0.004522327,0.005797656,0.005822694,NA,NA,0.014084163,0.02804651,0.013312385,0.015790408,0.004674923,0.002195063,0.19096875,0.078701827,0.008524788,0.023628894,0.027739038,0.027228963,0.015664258,0.012138727,0.004409817,0.003705192,0.003556762,0.003501718,0.003373468,0.004151942,NA,NA,0.003328702,0.002558769,NA,0.006287885,0.009654663,0.016848663,0.011171377,0.00519754,0.002617843,0.007872906,NA,NA,NA,NA,0.090703385,0.197769,0.150984,0.003568362,0.009849738,0.030069254,0.020499231,0.214896,0.219906,0.038248569,0.049905231,0.067014,0.051886154,0.016741108,0.007116462,0.012531485,0.013458462,0.026141354,0.002136742,0.112100654,0.004405696,0.0064134,0.185521154,0.233062154,0.0201663,0.059418692,0.533492308,0.00808185,0.035714388,0.043091769,0.206809615,0.277820654
194,0,0.166498092,0.510016084,0.160815882,0.733847595,0.304091095,0.072686186,0.033043523,1.009603983,0.589768663,0.292385312,0.513314502,0.157524666,0.613563364,1.047427763,0.274056766,0.086870824,1.091070587,1.928278215,1.303638504,0.845748947,0.366406709,0.201469965,1.563234084,1.36152646,0.633137819,3.92877594,0.780385536,0.225754387,1.070243021,0.1734651,2.809445545,1.05063976,3.288854039,0.296300203,2.379642954,0.941460683,0.581904313,0.178157783,0.06185614,2.756886911,8.86799127,1.853019551,4.052733082,4.112507906,0.781163329,0.46810169,0.214747178,0.129774744,0.061390905,0.141016732,1.036725909,6.441277443,14.15021327,7.82920565,1.832796935,0.071176692,0.074244653,0.351095712,0.094009234,2.214131507,0.280116349,4.430999692,0.776698222,2.553494069,0.652769888,0.144800551,0.002690811,NA,0.004914668,0.00230952,0.003373374,NA,NA,0.020503181,0.025006491,0.013833698,0.007286034,0.004806233,0.036603131,0.019179811,0.006594334,0.019884781,0.006743022,0.013550875,0.004431829,0.00720526,0.007816539,0.007850296,NA,NA,0.008302217,0.026023837,0.012125934,0.012715157,0.003969901,0.001520263,0.107606362,0.053080915,0.00567167,0.022724284,0.012395666,0.023070024,0.016430416,0.010075825,0.004102057,0.003773049,0.003222657,0.003158561,0.003042879,0.003576889,NA,NA,0.002795568,0.002125154,NA,0.005308658,0.007193827,0.01488662,0.02972994,0.01410841,0.005816475,0.014038998,NA,NA,NA,NA,0.107038091,0.215097018,0.202334791,0.004139835,0.014018243,0.031222855,0.020391459,0.294222823,0.213532247,0.041525249,0.06011165,0.069278887,0.058516103,0.011091722,0.009131308,0.010175738,0.012104588,0.025296525,0.005920497,0.216627078,0.00940169,0.012325288,0.313685249,0.269727674,0.020938115,0.063260517,0.514754672,0.009101809,0.038418883,0.049761233,0.219025408,0.233864374
197,0,0.070283231,0.202150702,0.069425494,0.289889522,0.117234733,0.033630334,0.017426145,0.417021837,0.257653971,0.123829387,0.314495054,0.115938526,0.255917694,0.471819393,0.140750491,0.048429659,0.492678726,0.918146713,0.706224849,0.430318362,0.230401616,0.116991494,0.964874179,0.697199407,0.397777162,2.464969883,0.531358507,0.138103668,0.718386793,0.143923798,2.224915524,0.741638508,2.66327357,0.243205262,1.918690592,0.827796275,0.531924997,0.18580409,0.073959018,2.175419615,8.587612234,1.720034848,4.157304305,4.190509611,1.000383854,0.50284195,0.29939024,0.14011999,0.074959178,0.197865217,0.813858048,5.75948032,16.20162889,10.75307826,3.184220814,0.124071026,0.148612547,0.309073388,0.203206871,2.729316123,0.379977517,6.754839371,1.22365153,5.038789159,1.619458777,0.40183701,0.003840565,NA,0.004042676,0.003004083,0.001745566,NA,NA,0.023373483,0.04258704,0.018428818,0.009464906,0.006417176,0.054190167,0.029608745,0.007206119,0.01797455,0.006934425,0.018133274,0.001632267,0.005266958,0.00389469,0.004057462,NA,NA,0.024804446,0.044907741,0.017307866,0.018988368,0.007129048,0.003654618,0.277150105,0.09797887,0.012303891,0.036788912,0.051591841,0.019980753,0.012755548,0.013590866,0.007210356,0.003013777,0.003078446,0.001835641,0.001768411,0.001806703,NA,NA,0.0026107,0.001685382,NA,0.0090825,0.002703031,0.015307374,0.009445619,0.005654228,0.002711495,0.008692023,NA,NA,NA,NA,0.120548787,0.205345607,0.160506778,0.003886692,0.011676201,0.038588762,0.028296753,0.328448536,0.302667364,0.047581255,0.060267113,0.065412301,0.082102092,0.012929573,0.003547546,0.007971992,0.008150159,0.024759502,0.003256863,0.200378033,0.008574289,0.008900046,0.23366523,0.288961506,0.025452151,0.071392971,0.788333473,0.007858745,0.047863883,0.043337285,0.125489498,0.252611548
200,0,0.063349928,0.175506671,0.068592515,0.279015782,0.127742165,0.03175585,0.015500877,0.441373712,0.262722447,0.153254761,0.359765709,0.103612585,0.316142678,0.538770298,0.118689471,0.044938914,0.796874282,1.476394156,0.770208332,0.502145628,0.194861315,0.107314927,1.659138944,1.236991166,0.680345141,3.055151641,0.536203644,0.116226291,0.652429935,0.115925964,3.885213245,1.454412288,3.348007672,0.147755508,1.973446856,0.671983955,0.448218123,0.122851136,0.10735026,3.536077573,10.1838388,0.956236519,3.456276576,2.848809784,0.631079004,0.199563062,0.161557901,0.188955738,0.07710765,0.203419353,1.511953804,7.487968311,19.59667177,6.729429803,1.26084061,0.041284523,0.098803325,0.490798845,0.121018893,3.018658206,0.387953481,5.421319342,0.831045866,2.637748514,0.598532715,0.162865204,0.003523972,NA,0.002663369,0.002147086,0.001208174,NA,NA,0.015750418,0.035745687,0.021971564,0.006696365,0.00559255,0.037333685,0.022513984,0.008640538,0.016074771,0.004990563,0.011225797,NA,0.002838245,0.002933582,0.002946251,NA,NA,0.006103207,0.012492849,0.005759731,0.007232223,0.002153205,0.000871091,0.079126494,0.040325946,0.004502659,0.009655727,0.012327669,0.007562635,0.01010562,0.008581512,0.005034801,0.007207392,0.00420333,0.00394546,0.003800958,0.002259487,NA,NA,0.003579412,0.002688481,NA,0.004269861,0.006038247,0.005716643,0.006960353,0.003188235,0.001829951,0.005335745,NA,NA,NA,NA,0.036740223,0.113761912,0.07129243,NA,0.003564158,0.012018598,0.010334008,0.092903904,0.112051076,0.021867299,0.02086757,0.027006024,0.030146964,0.005317386,0.003143785,0.003449575,0.003671139,0.009760924,0.000965531,0.075498645,0.004731143,0.003411111,0.169539562,0.198815618,0.017000892,0.026778514,0.297494582,0.003844406,0.022272012,0.01505308,0.132343506,0.075405657
