"pid","X983","X956","X945","X909","X924","X901","X931","X990","X985","X987","X966","X943","X938","X913","X994","X908","X989","X995","X971","X946","X965","X986","X936","X921","X993","X932","X979","X998","X911","X954","X717","X719","X759","X663","X667","X601","X638","X736","X770","X729","X767","X699","X762","X635","X665","X720","X19","X194","X90","X203","X137","X57","X151","X185","X197","X202","X28","X94","X119","X129","X49","X76","X15","X188","X186","X200","X147","X187","X190","X71","X1637","X1640","X1661","X1537","X1559","X1594","X1603","X1632","X1525","X1586","X1589","X1643","X1652","X1677","X1681","X1686","X1695","X1502","X1503","X1645","X1675","X1679","X1507","X1508","X1542","X1558","X1538","X1696","X1701","X1657","X1558.1","X1335","X1336","X1345","X1210","X1277","X1326","X1331","X1304","X1325","X1260","X1307","X1235","X1306","X1243","X1211","X1310","X1312","X1251","X1247","X1353","X1280","X1259","X1264","X1270","X1215","X1272","X1291","X1409","X1290","X1410","X348","X338","X341","X359","X305","X318","X339","X346","X310","X327","X343","X349","X355","X309","X312","X323","X324","X382","X389","X394","X399","X344","X350","X357"
"P47989",0.004850925,0.003056268,0.003768362,0.00464228,0.002751783,0.004084663,0.002866499,0.003613204,0.00405816,0.003320977,0.004416376,0.002707272,0.004866464,0.004291983,0.003237124,0.002702024,0.002392179,0.001595468,0.003027011,0.003999572,0.004168614,0.002778485,0.003281539,0.003496098,0.003588237,0.005866723,0.003234814,0.004768875,0.0054627,0.001949134,0.217277151,0.539774763,0.639289469,0.464785872,0.458101727,0.45059209,0.191261728,0.200037035,0.280047158,0.251571801,0.461267529,0.382671225,0.106712889,0.230765207,0.43764075,0.390007281,0.14721511,0.206265134,0.333461071,0.206133803,0.207603599,0.296941926,0.177335414,0.181751108,0.274641834,0.310583803,0.264959639,0.205018925,0.190667847,0.142630548,0.471216011,0.07638471,0.13015266,0.205215131,0.528866902,0.203570155,0.307126749,0.354155444,0.217864134,0.118973224,0.77230614,0.747999565,0.278841946,0.573746938,0.571746384,0.469713571,0.550664464,0.232986973,0.487443232,0.72862943,0.396062784,0.605176104,0.300297612,0.258502864,0.270113995,0.190764092,0.415851926,0.256026154,1.027387882,0.324405817,0.582925564,0.419839386,0.714115798,0.367898694,0.45808107,0.430160665,0.425889681,0.430732971,0.317474267,0.348296731,0.430160665,0.401726365,0.422687389,0.462279636,0.47837384,0.602995469,0.34245208,0.4198642,0.508007892,0.467070111,0.342925244,0.294231031,0.278003251,0.288461095,0.317766107,0.292449786,0.515765871,0.509878056,0.344351133,0.400876618,0.422235771,0.630364848,0.578900884,0.61131437,0.533390376,0.244061379,0.444636453,0.374756137,0.509457063,0.277224735,0.37512242,0.586587663,0.354934758,0.307508305,0.375344832,0.467344677,0.338843072,0.339241528,0.543059484,0.272367091,0.633453994,0.370655415,0.693624608,0.468146128,1.139524235,0.712866668,0.825963296,0.755374741,0.767307794,0.902449426,0.602404877,0.635784847,0.595566113,0.606279041,0.711251897
"S4R371",0.000387601,0.000153194,0.000114739,0.000217781,0.000342523,0.000375269,0.000494706,0.000194527,0.000540498,0.000169312,0.000184848,0.000133245,0.000353258,0.00018991,5.30117e-05,4.10409e-05,2.60392e-05,0.000131013,0.000213944,0.000188559,0.000150365,0.000337707,0.000256007,0.000216374,0.000709444,0.000640462,0.000282587,0.000533634,0.00093413,6.20335e-05,0.322455392,0.03678026,0.163709024,0.134864804,0.091692762,0.096211207,0.016187475,0.110361178,0.023317486,0.049210291,0.586438508,0.435248218,NA,0.065585063,0.096463836,0.276943995,0.008020412,0.021225357,0.008925392,0.00976951,0.001820843,0.008561941,0.002781746,0.010298125,0.020687985,0.0148561,0.00064674,0.012124034,0.010409456,0.008024118,0.073445287,0.016308844,0.000656551,0.006168313,0.044798603,0.008280029,0.014523718,0.029428088,0.01860123,0.017048039,0.063737789,0.045510562,0.03820731,0.058978638,0.057158819,0.046179028,0.265635534,0.037446836,0.102106389,0.057529646,0.040022156,0.024800218,0.028402925,0.022365066,0.012542003,0.06760151,0.046424286,0.028339327,0.134489395,0.025550931,0.044666761,0.062975908,0.0770048,0.036134325,0.055283646,0.046310854,0.046963387,0.026790237,0.018422763,0.021810909,0.046310854,0.030281552,0.042252649,0.041833656,0.024736933,0.04169874,0.025049205,0.028120234,0.042149514,0.029806083,0.035406312,0.032277243,0.046244998,0.024120314,0.018470696,0.0221049,0.072012006,0.02216829,0.012397523,0.024099211,0.020596529,0.02719674,0.085489723,0.04359252,0.033579472,0.018368714,0.047115043,0.028027876,0.015857255,0.059979198,0.019625732,0.378740285,0.034520361,0.006939816,0.073974011,0.048653343,0.050323279,0.018847257,0.168080748,0.088008729,0.035227279,0.006811934,0.089283607,0.060437084,0.620125443,0.057962554,0.157702177,0.007315397,0.927598818,0.180473357,0.248289753,0.057763441,0.161393062,0.198810578,0.390800082
"P22897",0.00181545,0.001280924,0.00207666,0.001669674,0.002084016,0.001605127,0.002338275,0.002872422,0.001987386,0.001738164,0.001817745,0.001709231,0.001443859,0.001775206,0.001992061,0.001863252,0.00102988,0.001319764,0.00251074,0.001720458,0.002223237,0.001507907,0.00231772,0.001349357,0.000610503,0.002271933,0.000957358,0.001659265,0.001231738,0.000853733,0.244347861,0.319604666,0.345367483,0.370681814,0.278630129,0.3263854,0.31999864,0.436265031,0.306593454,0.205635892,0.31495113,0.243617755,0.297791946,0.408836888,0.387164354,0.323346596,0.211338767,0.195617347,0.155956349,0.15808611,0.170572716,0.164632095,0.28066948,0.199078865,0.195228868,0.238506146,0.123332142,0.174581254,0.160573126,0.049107117,0.277302147,0.167694078,0.185049884,0.270310566,0.096055374,0.19043335,0.161266648,0.074015028,0.169970142,0.174700862,0.207781177,0.208079617,0.263008782,0.236486391,0.162194527,0.185086438,0.338210032,0.212575751,0.236167736,0.301768102,0.247978548,0.192735672,0.162449126,0.220838658,0.244479969,0.03825294,0.142110056,0.129921511,0.308229303,0.294422237,0.193194093,0.217693503,0.214250743,0.302746842,0.245900036,0.144783284,0.147906172,0.189913023,0.321924191,0.342313036,0.144783284,0.373440992,0.408560266,0.313083718,0.450395288,0.345676813,0.283904638,0.336369021,0.307566332,0.278572967,0.240447856,0.258836978,0.331688041,0.248653464,0.311326364,0.259701785,0.373001816,0.456756792,0.368699193,0.283660778,0.314585318,0.191070391,0.418493106,0.339670244,0.43643339,0.376721671,0.283846481,0.242612396,0.289504302,0.109266975,0.22914312,0.358041648,0.295340462,0.310677411,0.196118689,0.32908455,0.36053693,0.200297741,0.374769075,0.436672945,0.28423891,0.309909846,0.466708244,0.340350272,0.409558365,0.408576568,0.241284838,0.297514015,0.270992696,0.240212423,0.190780586,0.311498567,0.383743391,0.374384539,0.361718655
"P10909",0.005844911,0.011245914,0.007108596,0.003872378,0.014064167,0.011649845,0.004201505,0.006761041,0.003335329,0.006371997,0.003208548,0.002423821,0.003152273,0.007228793,0.00434858,0.0042884,0.002122308,0.006951567,0.004377612,0.001511119,0.003033713,0.009233841,0.001979205,0.006629155,0.005072794,0.003888511,0.002450875,0.002789279,0.004847799,0.00218303,0.09056573,0.224457367,0.4094476,0.790967969,0.858132521,0.515473788,0.337084094,1.002325663,1.159960228,0.558102776,0.476763158,0.886919857,0.881041825,0.355028554,0.422130789,0.277585866,1.053274115,0.755175344,0.3445139,0.400115801,0.977958662,0.420247906,0.456737085,0.400325379,0.37586296,0.428414735,0.20885081,0.448520291,0.460728126,1.580240778,0.402330332,0.292625093,0.25388651,0.455075105,0.582772841,0.120358195,0.501107473,0.587883489,0.482157,0.759794012,0.620298841,0.38092615,0.806118053,0.533764573,1.202656674,1.000789613,0.406856356,1.519303652,0.360971354,0.591137194,0.414877691,0.444020247,0.915216595,0.462885605,0.662038028,3.154963231,1.484012304,1.65480606,0.498254227,0.658425256,0.323620405,0.493707823,0.296824758,0.323712111,1.014977445,0.50521253,1.655578749,0.48047984,0.488448691,0.519981471,0.50521253,0.551819386,0.628544353,1.169813903,1.062953997,1.241725796,0.667507121,0.434767229,0.442780908,0.481019753,0.856957806,1.051805905,0.975963701,1.106926469,0.838411153,0.657415301,1.252724253,0.764171513,0.556215595,0.737587655,0.341816506,0.742848936,0.866768492,0.864611334,0.621261044,0.566376622,0.34647823,0.711656322,0.620179714,1.317181608,0.412093909,0.351377444,0.70448134,0.327205785,0.183108258,0.969982025,0.648959663,0.34122086,0.412152384,0.49900832,0.627567917,0.732368421,0.877438886,0.407248434,0.374809398,0.824906315,0.644121363,0.37486226,0.465649642,1.178620253,0.2226637,0.321022048,0.941252808,0.237323203,1.235944311
"P08571",0.001685264,0.002897203,0.002802924,0.001290699,0.002266122,0.001859851,0.001474643,0.001688964,0.002438023,0.00224605,0.001634285,0.001475219,0.002505078,0.001848443,0.002362018,0.003075567,0.000731841,0.001340394,0.002841308,0.001600502,0.001091549,0.003312405,0.004252173,0.004293742,0.005370111,0.002752954,0.00295235,0.002636781,0.004019469,0.00205709,0.278727314,0.177372617,0.295115432,0.394348703,0.3263214,0.278583457,0.411560781,0.255659384,0.355169157,0.198247847,0.462820396,0.190594354,0.245871358,0.269477535,0.247022519,0.47958747,0.280114023,0.206992373,0.25565937,0.151762365,0.310449609,0.137406166,0.243032357,0.199177394,0.199987875,0.24353639,0.177606821,0.203893047,0.272501769,0.45632912,0.242347411,0.279846073,0.249244169,0.189833588,0.499080247,0.227378326,0.296520987,0.422070953,0.247682983,0.389108934,0.287772462,0.470882345,0.283019239,0.174760128,0.399514559,0.370409715,0.23024596,0.437883566,0.284685176,0.397774395,0.305636593,0.209568481,0.368682137,0.273189233,0.377441468,0.541625975,0.370069092,0.326875313,0.224557267,0.216960442,0.557659884,0.284466279,0.199227465,0.234195729,0.355702471,0.191359277,0.341774544,0.244820513,0.306361045,0.356372185,0.191359277,0.328036256,0.211144177,0.308818081,0.15841205,0.202183886,0.180080954,0.215371069,0.253444964,0.215206197,0.208631246,0.227197183,0.18858031,0.558812182,0.308891168,0.252774633,0.269731979,0.289557,0.247169149,0.276352232,0.19500356,0.405285044,0.240615833,0.218697048,0.205090504,0.30526266,0.22318445,0.330171699,0.314647201,0.584707155,0.210393007,0.222415637,0.360485118,0.215359116,0.30833872,0.39933875,0.393128801,0.294037855,0.29914135,0.330907038,0.235876252,0.399846347,0.326881138,0.498258134,0.25762612,0.414058793,0.324888165,0.450995611,0.668566275,0.434384132,0.265001819,0.271621097,0.126729099,0.182996151,0.515173071
"Q08431",0.001822999,0.00374646,0.00212548,0.002196728,0.001825245,0.002504743,0.002024125,0.002327327,0.002271307,0.00125784,0.001834486,0.000996472,0.001630153,0.001684482,0.001029321,0.001728187,0.000993013,0.001056739,0.001614135,0.001313531,0.001854185,0.001776892,0.001620718,0.001967086,0.001737016,0.00166362,0.001468167,0.001211374,0.003869958,0.001102425,0.206306573,0.218485276,0.376237964,0.156695354,0.212489958,0.255982613,0.219138832,0.220622162,0.218590664,0.268940602,0.307550233,0.184206856,0.335540625,0.365925171,0.137327305,0.273437186,0.353894507,0.280904965,0.222055054,0.124443337,0.199046263,0.153294454,0.124784987,0.133417907,0.07552687,0.184819264,0.072172057,0.223512157,0.153938945,0.184157961,0.418229635,0.150668691,0.131359668,0.162122395,0.212372704,0.144152644,0.110262332,0.246187577,0.098231885,0.333095345,0.278327863,0.297665443,0.19577426,0.254524946,0.177602453,0.194990557,0.256789265,0.161920624,0.287545685,0.306092313,0.198784491,0.165795857,0.176008789,0.176582449,0.23923154,0.179169356,0.243783896,0.356532553,0.221076863,0.196630935,0.531343458,0.401487217,0.202948277,0.207123186,0.273329801,0.146780661,0.257231977,0.187327292,0.352973227,0.38026471,0.146780661,0.188558351,0.232949504,0.22475306,0.381801647,0.373503647,0.178096232,0.284182942,0.293617678,0.26087219,0.255602542,0.159475164,0.170074554,0.344644147,0.351128301,0.30171148,0.206745778,0.292812522,0.358108566,0.373742922,0.276597396,0.259517126,0.157604495,0.113154304,0.363316651,0.220612589,0.214883766,0.194921014,0.176722209,0.259831168,0.148194385,0.219953153,0.337454725,0.411791142,0.131479449,0.459205577,0.156401816,0.080277978,0.388790156,0.258089055,0.209901071,0.415995578,0.326279947,0.303908791,0.248512345,0.325172232,0.195819658,0.250171722,0.306919995,0.378665134,0.315656117,0.209381957,0.246052572,0.202895453,0.316248256
"Q6WN34",0.001617351,0.001105258,0.000884892,0.000880856,0.002096853,0.001758998,0.002356307,0.001585525,0.000890495,0.000824198,0.001005689,0.00060572,0.000424687,0.001123759,0.000627411,0.000869542,0.000441086,0.000569078,0.000598966,0.000927651,0.001056562,0.000548211,0.000549063,0.000345262,0.000210066,0.000733148,0.000275731,0.000396636,0.000262084,6.46739e-05,0.353028727,0.486311759,0.339463901,0.138920327,0.213248604,0.221377853,0.228229883,0.201494389,0.19948958,0.266119354,0.212081962,0.329184882,0.477752683,0.154245808,0.17182763,0.173962785,0.253533463,0.25777374,0.17447216,0.124056552,0.11477362,0.254943445,0.190186618,0.155828891,0.104230659,0.254533719,0.040724466,0.165075569,0.1178818,0.069020041,0.15601996,0.060057902,0.069888889,0.128615511,0.036660871,0.110560481,0.156589373,0.119468974,0.073765831,0.116287467,0.200938198,0.065458981,0.11522366,0.1133779,0.201991745,0.158130012,0.187701978,0.022828073,0.185239105,0.271476568,0.109902151,0.06453187,0.137832315,0.208307283,0.068004924,0.016827547,0.071084986,0.184137865,0.112765977,0.178482357,0.15526214,0.087714938,0.073852112,0.20676237,0.15725988,0.080927334,0.075196869,0.14027457,0.106975864,0.118727342,0.080927334,0.157236119,0.276634174,0.208790064,0.426112017,0.433246242,0.30072823,0.264493747,0.306311397,0.27587326,0.21490331,0.249335024,0.200286186,0.133253743,0.427377014,0.20673584,0.196211135,0.359244843,0.38754428,0.459575175,0.129429863,0.172316841,0.207251348,0.142490084,0.275981005,0.262970349,0.152617339,0.196159149,0.171664398,0.04857955,0.164332861,0.196395969,0.224753569,0.199513588,0.235231087,0.262699471,0.085583461,0.261616925,0.303503048,0.219502211,0.327403474,0.403581993,0.344516087,0.33279877,0.212785051,0.201156851,0.136979824,0.175106706,0.260266032,0.250221274,0.148269766,0.143574036,0.182251641,0.42726542,0.135372573
"Q13410",0.002966648,0.001998765,0.001680257,0.001244162,0.001501602,0.002806015,0.001540019,0.002162408,0.001746995,0.001293682,0.003051735,0.001109266,0.001863381,0.001528109,0.001277016,0.002020213,0.001478974,0.000852203,0.001562658,0.001521044,0.002152446,0.001320716,0.002235191,0.001910086,0.001960759,0.002777825,0.001193423,0.002410404,0.002871438,0.001518606,0.131348419,0.261508402,0.161003879,0.252347371,0.260612278,0.226881132,0.143757807,0.19404063,0.175226609,0.196285582,0.348552525,0.299369208,0.141144738,0.179253545,0.189595061,0.195128884,0.087836315,0.149881517,0.138973073,0.052152119,0.074820078,0.109580955,0.081379078,0.100988264,0.065943113,0.101571259,0.084590057,0.078725771,0.093332551,0.074195812,0.205345089,0.123758399,0.119741437,0.099863768,0.191763677,0.083271423,0.094012694,0.280504127,0.07109484,0.199440951,0.328421349,0.352802213,0.176842554,0.178632839,0.160537463,0.18705865,0.396250733,0.159248851,0.388940284,0.296429026,0.211223165,0.209198891,0.125145904,0.105388821,0.162046706,0.191787917,0.139459656,0.210428862,0.287842843,0.138130088,0.565970335,0.416774306,0.29477231,0.299514696,0.232005719,0.189089691,0.134517217,0.243140059,0.26639671,0.250998289,0.189089691,0.219056556,0.22654242,0.178821429,0.228787345,0.262431543,0.142940956,0.236674759,0.141156081,0.148091762,0.172322834,0.138174115,0.119343704,0.182639811,0.106883487,0.159654551,0.287184721,0.211449068,0.139401728,0.164545867,0.268137167,0.271948795,0.195171822,0.192098759,0.193995585,0.137131686,0.202971306,0.15451141,0.190992144,0.167005456,0.120611972,0.180467318,0.174820145,0.364744805,0.046264633,0.315960904,0.237304239,0.076327338,0.199683403,0.220966161,0.263268169,0.221246108,0.234314358,0.261263172,0.342155304,0.511213046,0.446855086,0.278596382,0.581097901,0.380887283,0.361182547,0.300494405,0.226570448,0.226020827,0.257692851
"P23280",0.001204631,0.001114732,0.002535839,0.001324672,0.001174268,0.002638484,0.003487931,0.001269997,0.001629791,0.002338106,0.003386301,0.001469726,0.001559724,0.001985709,0.001879211,0.00239495,0.001261779,0.001692788,0.001907605,0.001039394,0.001701025,0.002991187,0.002300126,0.002410913,0.00107243,0.001266705,0.001098974,0.001651285,0.001018884,0.001450256,0.409831942,0.181343982,0.242619702,0.218404943,0.12283692,0.163301341,0.354503311,0.375602665,0.205422782,0.158974969,0.111239781,0.266018089,0.127346153,0.183318821,0.154409375,0.142905606,0.238043681,0.212584593,0.140384863,0.078997993,0.113878391,0.1027696,0.151958868,0.128795978,0.15933726,0.19161769,0.030438809,0.115844692,0.12426581,0.04623076,0.169719125,0.157090635,0.132696662,0.251417892,0.040636379,0.090205753,0.104661415,0.132931167,0.056918046,0.192581775,0.185953323,0.16287064,0.252278648,0.186499136,0.20014485,0.134291231,0.372587189,0.198786183,0.192170168,0.235356175,0.136252225,0.118126072,0.229701658,0.165470216,0.202368587,0.091769591,0.161434711,0.280178359,0.156795038,0.255920556,0.207226337,0.15189389,0.117817704,0.182610532,0.178074168,0.070505624,0.186875463,0.170847998,0.291983773,0.242855223,0.070505624,0.219524121,0.256991358,0.293194308,0.382890435,0.341283466,0.249751033,0.22786987,0.249865253,0.209952526,0.402878256,0.269812204,0.236366916,0.207955615,0.300882076,0.274353054,0.356766254,0.291312338,0.179817431,0.238178028,0.250377335,0.16899404,0.262850492,0.195201717,0.218493275,0.164290275,0.187605249,0.195543951,0.220586095,0.124859966,0.174418907,0.177247147,0.255208471,0.330777595,0.154031108,0.090952263,0.177978179,0.24413728,0.170209182,0.29918811,0.107829872,0.44796345,0.195370514,0.343750015,0.232185298,0.177790863,0.157127287,0.17953432,0.144402446,0.162729225,0.141428181,0.196510116,0.117865338,0.191001259,0.156938299
"P01859",0.000273105,0.000420114,0.00051331,0.000873845,0.000141582,0.000105493,4.37857e-05,0.000156896,0.000570963,0.000445321,0.000592152,0.000358776,0.000629366,0.000311789,0.000334383,0.000206318,0.000517063,0.000767473,0.00071149,0.000324709,0.000127551,0.000343805,0.000305799,0.000296516,0.000212202,0.000968597,0.00023903,0.000302289,0.000545118,0.000165561,0.001873755,0.061640407,0.035510601,0.087055368,0.104036283,0.151163851,0.039900496,0.086185798,0.167496221,0.00313261,0.097695148,NA,0.003478172,NA,0.071256496,0.056177831,0.005561322,0.033394328,0.035884078,0.035823789,0.040581256,0.07329758,0.034217094,0.113810536,0.001915619,0.062029828,0.044745176,0.042047073,0.026655324,0.052079632,0.036175151,0.032123194,0.041295786,NA,0.048036474,0.062948713,0.001997803,0.030182049,0.035928063,0.054069853,0.036274607,NA,0.042782823,0.073660534,0.043775754,0.046256538,0.030496228,0.05446144,0.047774508,0.056898665,0.007520942,0.021661631,0.03415143,0.029907544,0.034953377,0.060903047,0.101973419,0.115316523,0.065881863,0.017552613,0.028777084,0.022524126,0.025690405,0.083386319,0.063461465,0.020898215,0.101508842,0.073631004,0.058891963,0.016205843,0.020898215,0.029117731,0.004612071,0.117137355,0.009648311,0.033199517,0.035863148,0.021067725,0.053014509,0.05242914,0.049839915,0.080141439,0.046768563,0.032204102,0.044699388,0.009979365,0.201997605,0.06540863,0.060755937,0.073971692,0.048619998,0.032453687,0.073385205,0.075880152,0.038994536,0.055066873,0.040222915,0.052129319,0.028015931,0.067209513,0.084721989,0.172821565,0.057199351,0.054764247,0.028050031,0.022864422,0.041419262,0.055651338,0.065043588,0.064032473,0.006798037,0.070089643,0.039668614,0.069925029,0.084136125,0.016448272,0.088196813,0.010144171,0.156512491,0.084426954,0.09710401,0.055465018,0.023310482,0.003315868,0.063936614
