"sample","group","P00709","P05814","P47710","P07498","P02788","P02768","P01876","P19835","P61769","P61626","P01591","P01833","P10451","P02647","P47989","S4R371","P22897","P10909","P08571","Q08431","Q6WN34","Q13410","P23280","P01859","P01034","P49327","H0YCU0","P02763","P01009","P01011","P04745","P25311","P15328","V9HW75","Q08380","P15291","P00738","Q16851","P07602","Q99541","P06733","P18065","P62937","P02649","P04406","F5GZD9","P02787","P01024","Q02818","D6RC73","P0C0L5","Q6X4U4","Q92876","P63104","P02750","P06858","P06727","P04075","O00391","O60664","P04004","Q12841","P19652","P25774","Q96KP4","P22079","P23528","P60174","Q9NP72","Q9BRK5","P50395","P04114","P20061","P43490","P00558","O75874","P00450","P05155","P60953","P02790","P53634","O00300","P14550","P04217","Q99497","P36871","Q9H173","P50591","P15311","P00747","P08697","Q14697","Q96S86","P02671","P49189","P07900","P01008","Q9BY76","Q14624","P01133","P31946","Q9HB40","P13639","P01042","P61224","Q6PCB0","P02748","P07237","Q14118","Q6UXI9","P02675","P51148","Q5T985","P02760","G3XAM2","P01023","P05067","P54802","Q02809","P17900","P36955","P02751","D6RHI9","P04003","P02766","Q5H9A7","A0A087X1J7","E7EU05","Q9NR31","P04066","A6NNI4","A0A0C4DGN4","Q9UHD0","P51149","P01019","S4R3V8","P16278","P02749","P62820","O00560","P27797","E9PJK1","P84077","P45877","P0C0L4","Q68D85","P02765","P63313","P61586","P28799","P18669","P04792","P08603","P19827","O00592","P14625","P30041","J3KS22","P08238","P23284","P30086","Q9H4G4","P07737","Q13228","P11021","A0A0C4DH38","O00299","P07858","Q15904","E9PNW4","P63000","P05090","P62258","Q9NZH0","O15498","Q9P2X0","P17066","P00441","P40925","P58499","P03950","Q14512","Q02487","P34096","P19875","Q16651","O14745","A0A075B7B8","X6R3G6","Q16555","P07195","P01861","P01877"
720,0,22.77547338,11.53239257,10.97975701,9.79245161,6.047836901,6.369242227,3.584146877,3.311586393,2.490460755,2.102363432,1.658532891,1.422183344,1.454793538,0.366602461,0.390007281,0.276943995,0.323346596,0.277585866,0.47958747,0.273437186,0.173962785,0.195128884,0.142905606,0.056177831,0.572846678,0.081633509,0.080736454,0.161313224,0.148790471,0.088606423,0.026689323,0.081068349,0.046898877,0.109900896,0.080216695,0.114608474,0.039963535,0.046335282,0.089666294,0.046927056,0.075183485,0.068540899,0.043640988,0.035257522,0.08143312,0.050374375,0.044350178,0.03689038,0.059302649,0.064982427,0.062522964,0.053925019,0.037984693,0.029139393,0.031899439,0.054123843,0.015333367,0.035182377,0.029156614,0.009797305,0.014514589,0.012940126,0.055393496,0.018628358,0.025292861,0.031700616,0.022252583,0.024616548,0.010682304,0.013880546,0.011345624,0.000847834,0.039409334,0.007124302,0.009102049,0.008111375,0.010126851,0.007567037,0.014085162,0.023885441,0.002767561,0.007332049,0.006612997,0.013103099,0.006597341,0.004144454,0.014427232,0.005446356,0.014186922,0.008666985,0.00455259,0.006277971,0.008958958,0.010983514,0.006881643,0.007098158,0.010424617,0.023937104,0.001931563,0.004938339,0.007355219,0.003813029,0.001989018,0.006901682,0.003981011,0.002236687,0.002791514,0.005503499,0.002309328,0.002110817,0.01221262,0.004616777,0.003058595,0.003300471,0.002411088,0.002376646,0.002450383,0.001238045,0.001770939,0.003328338,0.003858116,0.001498002,0.002872139,NA,0.061076405,0.043781887,0.034338551,0.037316207,0.006034686,0.01016051,0.048104342,0.011413725,0.00788719,0.002846621,0.004222887,0.002248898,0.000384653,0.01190186,0.004962918,0.029361699,0.002256882,0.053831087,0.01786594,0.004831099,0.001010071,0.003620781,0.067106865,0.048318821,0.00968349,0.014849458,0.003433072,0.003499295,0.002716212,0.001055424,0.004405273,0.001383201,0.005764787,0.007046964,0.002309484,0.060246669,0.025688943,0.007091895,0.009765994,0.004210363,0.002186433,0.006217698,0.0067146,0.002663923,0.001933129,0.182166214,0.009760984,0.005147495,0.007716076,0.020004468,0.001826672,0.021761004,0.000353295,0.018307423,0.01109999,0.002989085,0.004432356,0.001723503,0.001924675,0.010362308,0.006140517,0.008249456,0.012004403,0.005851205,0.004278777,0.002082168,0.033275549,0.006652292,0.137989811
729,0,10.04025476,15.28872199,10.80427713,14.1870167,6.572404905,8.342383492,3.265200703,2.444122925,4.666092259,2.807260117,1.569338984,1.549716336,1.218456096,0.375777644,0.251571801,0.049210291,0.205635892,0.558102776,0.198247847,0.268940602,0.266119354,0.196285582,0.158974969,0.00313261,0.703026669,0.093337606,0.124044292,0.03787171,0.115462339,0.460107746,0.113748312,0.193078185,0.094630022,0.138410592,0.069841653,0.085870755,0.026446837,0.071189232,0.058946749,0.044872031,0.043410183,0.070188398,NA,0.051806942,0.023106259,0.156721123,0.025344738,0.058245377,0.052362523,0.046022595,0.267250217,0.02672187,0.024929037,0.061586744,0.019645895,0.080886288,0.02321107,0.039800876,0.007034995,0.010343263,0.006986923,0.039146394,0.005381649,0.007572451,0.026915338,0.024289134,0.004695644,0.033079135,0.005286294,0.02444714,0.003620654,0.001299902,0.033742285,NA,0.006588166,0.014354085,0.006990864,0.010955978,0.01933146,0.003005142,0.00111853,0.020475327,0.007386075,0.001013325,0.011193578,0.00807405,0.00978453,0.003504849,0.019193156,0.004371753,0.007875065,0.005010868,0.009581605,0.004155431,0.006997168,0.008008247,0.008615446,0.002284108,0.001688296,0.000650187,0.011291691,0.010624206,0.009943324,0.002939772,0.002874797,0.002221851,0.000864263,0.006009731,0.002196279,0.010822796,0.002924287,0.004812277,0.000758033,0.000953078,0.003111411,0.000669574,0.005297721,NA,0.000509795,0.015127958,0.00380309,0.002901906,0.001631674,0.002179178,NA,NA,NA,0.013023843,NA,0.001164632,NA,NA,0.000737347,NA,0.001507555,0.002130003,NA,0.00493679,0.003893165,NA,0.001760128,NA,NA,NA,0.011152205,0.004128637,0.059061017,NA,0.004974223,0.022714988,0.001832353,0.009218704,0.000302855,0.000106652,0.006089325,0.002071371,0.002274809,0.001607166,0.002950529,0.031936056,0.042661528,0.006421886,0.004864683,0.00131452,0.0013964,NA,0.00260993,NA,NA,0.320302292,0.017718305,0.012347295,0.020852806,0.017018116,0.004266941,0.008505117,0.001564689,0.001184176,0.009878703,0.005228766,0.006103116,NA,NA,0.003909005,NA,0.007663077,0.003945807,0.002594248,NA,NA,0.055956068,0.000698062,NA
736,0,17.55504494,12.08844888,10.97008139,10.40368678,8.812438244,6.417367819,4.43703609,3.516929488,2.275597748,1.079459167,1.851143358,1.577889459,1.361563456,0.702566136,0.200037035,0.110361178,0.436265031,1.002325663,0.255659384,0.220622162,0.201494389,0.19404063,0.375602665,0.086185798,0.383527028,0.01774025,0.091905913,0.191763514,0.115774641,0.906975233,0.230474483,0.081080504,0.062280636,0.101442474,0.179952873,0.085832086,0.081239902,0.007893242,0.069447478,0.045259954,0.030186965,0.051159202,0.009784615,0.065673538,0.009645559,0.078940015,0.053692873,0.0968427,0.036339732,0.016827886,0.363989374,0.052744075,0.015531448,0.004489258,0.056017049,0.071534835,0.093780738,0.005964829,0.026608857,0.009509691,0.026028952,0.044944194,0.031246583,0.017368321,0.006225635,0.012280486,0.003667523,0.008568331,0.002094947,0.022929038,0.003800506,0.004538292,0.030528533,0.001639979,0.001411994,0.00292913,0.016370945,0.011074677,0.007798818,0.020698983,0.002349224,0.006476573,0.000504563,0.035779562,NA,0.001390346,0.013897541,0.009198789,0.002588473,0.013016298,0.005913063,0.009397353,0.011729575,0.010720509,0.000583989,0.00125422,0.010271159,0.023915788,0.003122229,0.00555343,0.000517998,0.006080203,0.000293733,0.007530118,0.002132443,0.004701333,0.004932081,0.002770187,0.001357146,0.003439204,0.014352813,0.001342329,0.005154176,0.004125982,0.015563328,0.002684112,0.011526609,0.002219733,0.001934182,0.010408393,0.008277771,0.001955891,0.004345951,0.005974697,0.094049438,0.074803255,0.028055585,0.035919225,0.002281822,0.002586652,0.021327467,0.009599258,0.00231947,0.000443886,0.005975,0.002368504,0.00130081,0.025458155,0.004354604,0.046993598,0.000978446,0.107801699,0.005030604,0.008445974,0.004156344,0.001434249,0.095919709,0.009918206,0.006405527,0.009913348,0.000904774,0.000480517,0.003742516,0.001247586,0.003302881,0.001301933,NA,NA,NA,0.052223374,0.008564688,0.004156344,0.001191569,0.001257439,0.002212749,0.020859899,0.00062141,0.004279763,0.000835504,0.211923579,0.003710788,0.014775597,0.001103263,0.019079194,0.000947508,0.018745217,0.000267728,0.004544212,0.001221733,0.002824383,0.00759069,0.001477119,0.003866391,0.017430563,0.015059478,0.013085522,NA,0.007829331,0.00407543,0.000293338,0.012096798,0.000482248,0.135383644
759,0,22.89985002,12.13607714,10.8465185,8.063242305,9.50524384,6.506351661,3.672632468,3.559175494,2.031882321,1.84984196,1.752615858,1.624360149,1.01277455,0.505703032,0.639289469,0.163709024,0.345367483,0.4094476,0.295115432,0.376237964,0.339463901,0.161003879,0.242619702,0.035510601,0.493927694,0.110910955,0.204556717,0.274285814,0.092904235,0.178046294,0.379770565,0.032565175,0.061530915,0.055347271,0.039032063,0.136091083,0.096253841,0.087579873,0.044338922,0.055684619,0.139698474,0.155603136,0.058883055,0.056174728,0.065827322,0.034127794,0.082580128,0.038968413,0.039203919,0.083374167,0.03743921,0.05134843,0.014372914,0.028141467,0.043463728,0.108132611,0.061440213,0.027902777,0.021957823,0.022896667,0.021152644,0.008139941,0.048819915,0.008928889,0.013954253,0.014712648,0.021762098,0.010985436,0.005984895,0.016950122,0.019485002,0.003215463,0.018535019,0.005529635,0.008237963,0.010668775,0.014201376,0.019965563,0.013493742,0.026098286,0.006443656,0.00657589,0.005527089,0.024826868,0.008528846,0.008119255,0.015779271,0.006144817,0.00662872,0.014571663,0.009134002,0.008698156,0.014068346,0.006139407,0.004655078,0.013742456,0.014377847,0.026854136,0.003994226,0.002900075,0.007605118,0.003885384,0.005032684,0.01464311,0.005455164,0.005581828,0.005416656,0.004654282,0.002588506,0.005330409,0.005291105,0.007252813,0.004790812,0.003746944,0.005733635,0.005025364,0.005312269,0.000861143,0.00224352,0.002018516,0.002394372,0.001329133,0.001980803,0.000226118,0.05811925,0.028311732,0.014088396,0.050898103,0.010497873,0.008115754,0.045643756,0.016135396,0.004712363,0.003776701,0.006767159,0.002726786,0.001831224,0.027635445,0.008902792,0.004661443,0.002298896,0.110692952,0.015863926,0.008933663,0.000328946,0.001044743,0.073118484,0.073318983,0.01401679,0.003718302,0.004818978,0.0076885,0.003662608,0.001189611,0.002835629,0.002661545,0.002164116,0.006425516,0.00610424,0.049916295,0.020143784,0.008477607,0.015030264,0.007181365,0.002396759,0.003650991,0.002340746,0.001803059,0.000300558,0.166907461,0.008881469,0.010304376,0.005643092,0.01579598,0.003750445,0.023028742,0.00048115,0.004811339,0.004839346,0.004682766,0.004998472,0.001308542,NA,0.012580039,0.023991456,0.008305273,0.005969142,0.008883379,0.005231433,0.002259274,0.011750514,0.004016027,0.080869521
76,0,26.87586137,28.3194266,7.803635209,10.230202,5.54123467,5.47037872,2.321630126,2.756196652,1.086191772,1.817305418,0.35665991,0.924021464,0.28443175,0.174619998,0.07638471,0.016308844,0.167694078,0.292625093,0.279846073,0.150668691,0.060057902,0.123758399,0.157090635,0.032123194,0.048503393,0.031776399,0.024044617,0.085416349,0.049627607,0.089004055,0.057607883,0.015200597,0.018954466,0.06810155,0.013761523,0.046703552,0.03993132,0.009743192,0.037917414,0.031182606,0.022536683,0.015126747,0.002220386,0.013707632,0.023297636,0.099472772,0.022807632,0.025633886,0.029637247,0.010445764,0.00871129,0.029481564,0.017755403,0.001841307,0.017879651,0.041729664,0.002017399,0.001846147,0.008075582,0.005647519,0.015751477,0.010959719,0.014739535,0.004516917,0.000323892,0.00574532,0.004958968,0.000650428,0.00215452,0.002961928,0.000888544,0.000676824,0.020110615,0.000774076,0.001808873,0.001420462,0.002672317,0.003381725,NA,0.007205352,0.000593743,NA,0.001550847,0.007169425,0.002947857,NA,0.004903082,0.002328167,NA,0.002096388,0.002518131,0.004750043,NA,0.002728004,0.000821979,0.000913493,0.002084961,0.006044711,0.000756712,0.00144636,0.00067408,0.003190763,NA,0.004645556,0.000954859,0.002864277,0.00097886,0.000953512,0.000306582,NA,0.001375603,NA,0.00210053,0.000548285,0.0017462,0.002522073,NA,0.000116912,0.000677373,NA,0.000399687,0.00028268,0.000686554,NA,0.016456045,0.019074721,0.013691166,0.006369052,0.001505589,0.016293875,0.007882475,0.011010615,0.004847894,NA,0.002347927,0.000842886,NA,0.008134463,0.000512957,0.001767806,0.000244693,0.0095426,0.003871878,0.003224495,0.275265385,NA,0.016383692,0.005379563,NA,0.004531637,0.001191827,NA,0.001487177,0.000303528,0.001439224,NA,0.001929777,0.000419138,0.000179291,0.018508871,0.0003909,0.001185041,0.000598034,NA,0.001061043,0.003651776,NA,0.001175261,0.000551678,0.020127082,NA,0.001971642,NA,0.001707529,NA,0.003048852,0.000273205,NA,0.000598383,0.000425909,0.007153457,0.027750084,0.000205088,0.012962647,NA,0.001796847,NA,0.001676142,0.002837432,0.000512358,NA,0.006592098,0.373929801
762,0,8.769257022,12.0410964,19.58030263,12.22057851,7.466456148,10.12039841,1.602655667,2.028482977,3.999244505,8.211665906,0.025127018,1.115900161,0.873862541,0.521455383,0.106712889,NA,0.297791946,0.881041825,0.245871358,0.335540625,0.477752683,0.141144738,0.127346153,0.003478172,0.124249488,0.030992015,0.230957591,0.020380554,0.080206969,0.077770799,0.023381495,0.014766353,0.0237955,0.188326998,0.040210217,0.004233098,0.044868615,0.018691029,0.048871784,0.015513956,0.004542286,0.097834506,NA,0.069586414,0.005474923,0.241539856,0.03362777,0.039381727,0.095058516,0.104099629,0.129873261,0.223366694,0.019689428,0.018030534,0.013523858,0.038980166,0.040415066,0.00546535,0.001187789,0.008263357,0.00853952,0.061923724,NA,0.007573667,0.003309028,0.039056745,NA,0.005952106,0.000771486,0.023590651,0.000929622,0.004962322,0.01830574,0.000820305,NA,0.002851325,0.003225413,0.001144043,NA,0.005636217,NA,0.016114623,NA,0.005006355,0.001699815,0.004459867,0.004715785,0.00973176,0.001073925,0.007569359,0.006608771,0.004367159,0.004843624,0.034729551,NA,0.002981174,0.008467727,0.001335012,0.002134784,0.003566238,0.006364675,0.005069054,0.000764833,0.008368653,0.000778522,0.004648204,NA,0.006279002,0.001030706,0.004127179,0.006385734,NA,0.007925452,0.000879223,0.003236134,0.002867646,0.005471094,0.00105502,0.000801256,0.005423232,NA,0.00216824,0.002999266,0.002450433,NA,NA,NA,0.006885413,NA,NA,NA,NA,0.005986088,NA,0.001776873,0.002121862,NA,0.030272172,0.002515143,NA,0.001183194,NA,NA,NA,NA,NA,0.023714135,NA,0.007363074,0.044671424,NA,0.007038092,0.002905026,0.001858478,0.008757292,NA,NA,0.002129519,0.001234741,0.001451939,NA,NA,NA,NA,NA,NA,0.002132152,NA,NA,0.195908322,0.008068559,0.013864635,NA,NA,NA,0.050905915,0.000842465,NA,0.001993687,NA,0.013379315,0.004746943,NA,0.00238941,0.004736557,NA,NA,0.003960333,NA,NA,NA,NA,NA
767,0,19.28198053,10.16202665,10.44748983,9.446716713,8.46444584,6.823528152,2.512670698,4.068345909,2.005345799,2.262725217,1.044022109,1.510427315,1.58655083,0.271834295,0.461267529,0.586438508,0.31495113,0.476763158,0.462820396,0.307550233,0.212081962,0.348552525,0.111239781,0.097695148,0.27479135,0.506399787,0.131759099,0.18751693,0.10355309,0.105178644,0.153580182,0.107927549,0.119511275,0.141634671,0.124753026,0.14272333,0.06135476,0.233623859,0.083412077,0.111413239,0.311019403,0.0708289,0.173227251,0.028729688,0.330364159,0.11116379,0.060252885,0.048186779,0.066277678,0.08686638,0.044924107,0.113354323,0.090276079,0.096467722,0.031389386,0.098841626,0.017124487,0.153880843,0.027502263,0.040906477,0.023765471,0.037286976,0.048745151,0.020730772,0.097526645,0.030855794,0.04385362,0.092861437,0.040235771,0.017593651,0.038669688,0.000250805,0.050278194,0.045381707,0.045928515,0.031336522,0.010902777,0.016147833,0.036660873,0.01671975,0.004301111,0.023243443,0.037139949,0.016909729,0.035603602,0.027859092,0.013705867,0.00697452,0.022569433,0.006345113,0.006696986,0.01030641,0.008242254,0.008511197,0.035725849,0.055936246,0.010482842,0.021370091,0.001348549,0.004447477,0.026025387,0.006429199,0.025802369,0.008863566,0.015940343,0.009461915,0.002397362,0.008852332,0.003412012,0.002924015,0.006347921,0.01070586,0.001269915,0.004457554,0.004726828,0.006709211,0.003370051,0.002904522,0.002331613,0.0069205,0.002982991,0.001514012,0.00194604,0.005497149,0.069193433,0.081408218,0.037400963,0.051978087,0.01495163,0.008424468,0.015110716,0.015803394,0.008314611,0.004063555,0.004732114,0.002758321,0.002725612,0.014469745,0.016262481,0.024158643,0.003222529,0.053291416,0.050496256,0.008533003,0.000694346,0.003166196,0.096831159,0.092882913,0.027036403,0.023440029,0.033038068,0.048997905,0.002334091,0.001108978,0.00282374,0.005254472,0.027287505,0.023420205,0.018522067,0.090079492,0.082947869,0.017824929,0.042351965,0.018168542,0.005854638,0.005813008,0.015022335,0.016848605,0.002307824,0.295375096,0.019296848,0.005894616,0.030426278,0.018226361,0.00092009,0.026529243,0.001940918,0.060044735,0.051315641,0.008155359,0.000732524,0.0023706,0.002846702,0.013034665,0.011766435,0.015339846,0.009375516,0.003669722,0.012865502,0.020739032,0.127240917,0.003470823,NA
770,0,22.33755045,11.69912697,11.5211309,8.940953383,9.300007831,6.542408423,3.326995454,2.642571837,2.483715125,1.640989836,1.258489669,1.376369005,0.79401561,1.025755016,0.280047158,0.023317486,0.306593454,1.159960228,0.355169157,0.218590664,0.19948958,0.175226609,0.205422782,0.167496221,0.359150145,0.016873262,0.137455077,0.211547378,0.181688058,0.741975682,0.076297156,0.089220054,0.027063059,0.095750405,0.119408571,0.112059056,0.072660677,0.009154357,0.04673641,0.030753128,0.040646265,0.056665912,0.018245363,0.057006592,0.01669986,0.069485457,0.058260221,0.153545539,0.057674556,0.037400229,0.363399084,0.04986761,0.050832234,0.012629109,0.051699247,0.076333521,0.04367794,0.009501928,0.027200863,0.014076236,0.023734724,0.028184626,0.056212309,0.042093201,0.007858431,0.014390887,0.008264377,0.00766321,0.003791891,0.015467476,0.004395163,0.004479568,0.052369125,0.00167523,0.001118543,0.003012536,0.02295001,0.028513823,0.002920475,0.035580076,0.00512667,0.015129284,0.000966959,0.02624198,0.002123895,0.00057043,0.010896613,0.006268907,0.004857762,0.00974385,0.006671025,0.010774696,0.004319754,0.016829625,0.000389161,0.002188969,0.01201263,0.026626682,0.003932756,0.00437679,0.002386296,0.009087752,5.86e-05,0.010303676,0.001650272,0.007852115,0.001575227,0.004409518,0.002439695,0.001831331,0.019214006,0.003030718,0.010372004,0.001768554,0.009329482,0.009868638,0.007512774,0.001065584,0.001061393,0.006947972,0.003059427,0.002183801,0.00360777,0.005681137,0.205709873,0.057353015,0.01492411,0.021811218,0.003617531,0.014393566,0.014373853,0.013416693,0.00665112,0.002686018,0.007657468,0.003128712,0.001509254,0.024687864,0.005833486,0.032967553,0.000601627,0.039685469,0.007140896,0.007388177,0.007107977,0.000211337,0.099172523,0.016349227,0.006036172,0.01408638,0.001410628,0.001672532,0.00336336,0.002912054,0.006080384,0.000425717,0.000661839,NA,0.000401525,0.018198855,0.009040669,0.00907512,0.003911129,0.000807547,0.001717987,0.009247949,0.001939392,0.00195432,0.001656914,0.143732788,0.003479536,0.00930173,0.001361651,0.017539121,0.000904201,0.005848607,0.000754359,0.001317496,NA,0.004985804,0.006302592,0.00015593,0.002380937,0.008469742,0.006649397,0.014574433,0.000792829,0.004237646,0.003005071,0.000189723,0.007665315,NA,0.12773228
90,0,26.51657318,26.47431237,9.324315324,9.776180988,5.745149162,4.137380477,2.877915234,3.501982119,1.036922565,0.553848912,0.418242772,0.971116435,0.303358365,0.33499825,0.333461071,0.008925392,0.155956349,0.3445139,0.25565937,0.222055054,0.17447216,0.138973073,0.140384863,0.035884078,0.304328971,0.0744487,0.111275983,0.117550089,0.099684445,0.094798909,0.033073502,0.009434844,0.036168758,0.084981396,0.024169008,0.084289433,0.043985152,0.057075324,0.02118428,0.038362141,0.087080504,0.017696137,0.031118823,0.043496134,0.051293487,0.017414708,0.018567824,0.016613145,0.014457379,NA,0.00018076,0.051892569,0.005916514,0.010928369,0.036096775,0.040027496,0.019799425,0.001718715,0.010692451,0.015795793,0.008577088,0.008777247,0.011754545,0.008969975,0.003956356,0.011569247,0.012937383,0.0017176,0.006717148,0.008621671,0.008996446,0.001712074,0.004151823,0.003501936,0.004417091,0.00706638,0.005834315,0.006369773,0.001197189,0.004181638,0.003232535,0.034086832,0.006471014,0.012328549,0.000822135,0.003482059,0.007334342,0.002720064,0.005981067,0.002100734,0.002583018,0.003313387,NA,0.00833374,0.002678361,0.006042368,0.000702133,0.006942849,0.002413696,0.001665773,0.00321902,0.002374501,0.001544703,0.004748537,0.005153962,0.005761403,0.001553108,0.000665306,0.000558029,0.001817912,0.00156913,0.000559747,0.003526363,0.000742629,0.001294063,0.001182931,0.001164216,0.00042017,0.001412951,0.002820283,0.002175364,0.001154231,0.000827987,NA,0.034886073,0.010073864,0.010639509,0.024106313,0.009140876,0.002530076,0.040642832,0.004245912,0.002622771,0.004510715,0.001988302,0.001633311,NA,0.00790881,0.002314964,0.006931238,NA,0.029076836,0.008051847,0.005315111,0.021894354,0.001184557,0.024870259,0.044750491,0.003422151,0.00290903,0.000314713,NA,0.00138021,0.000974785,NA,0.00070896,0.001561514,0.004501474,0.000768032,0.053387951,0.002883395,0.003818845,0.001736084,0.001854228,0.001119029,0.00684068,0.002254777,NA,NA,0.127832007,0.002008503,0.000613943,0.001201136,0.005073156,0.001380118,0.009576487,0.001015746,0.005134457,0.0019818,0.007632954,0.011019856,0.00142888,0.000494591,0.013052091,NA,0.004411844,0.000612875,0.002327967,0.003905596,0.000920914,NA,0.001538619,0.070552345
901,0,0.210001348,0.238458415,0.107444049,0.093105976,0.074107965,0.037194451,0.036251122,0.025624763,0.011315299,0.018272988,0.005263565,0.011399838,0.008126798,0.003237987,0.004084663,0.000375269,0.001605127,0.011649845,0.001859851,0.002504743,0.001758998,0.002806015,0.002638484,0.000105493,0.001391564,0.000992788,0.000833376,0.001014542,0.000373697,0.007206924,0.000376455,6.04e-05,0.000213522,0.000635406,0.000695099,0.000870027,0.000412822,0.000481355,0.00032318,0.000900904,0.000544089,0.000406765,0.000255173,0.000688733,0.000691284,0.000422745,0.000157626,0.000608808,0.000250861,0.000139167,4.07e-05,0.000155023,0.000116808,0.000264518,0.000592621,0.000690872,0.000598111,0.000243451,0.00012005,0.000294339,0.000179897,3.5e-05,7.42e-05,0.000154848,0.000173242,8.56e-05,0.000112965,0.000184271,0.000156739,4.7e-05,8.6e-05,9.43e-05,0.000294623,9.38e-05,4.13e-05,6.32e-05,6.29e-05,0.000178312,8.71e-05,6.53e-05,4.1e-05,2.75e-06,4.6e-05,0.000114426,1e-05,0.000101397,9.69e-05,5.01e-05,5.15e-05,1.81e-05,2.75e-05,4.42e-05,3.63e-05,5.12e-05,4.82e-05,8.68e-05,5.43e-05,7.91e-05,1.48e-05,9.63e-06,4.85e-05,0.00012228,1.82e-05,3.74e-05,4.64e-05,5.01e-05,5.67e-06,3.54e-05,6.07e-06,1.19e-05,6.17e-05,2.43e-06,8.15e-06,2.76e-05,4.45e-05,6.06e-05,8.53e-06,2.51e-05,1.13e-05,2.04e-05,2.74e-05,7.15e-06,2.16e-05,0.0002739,0.000285808,0.000411198,0.000140589,0.00037929,0.000121519,4.74e-06,0.000371403,0.000385012,8.64e-05,7.23e-05,6.78e-05,5.62e-06,8.41e-06,9.97e-05,7.04e-05,5.62e-05,2.06e-05,0.000289365,0.000144528,5.12e-05,0.002266153,6.65e-06,0.000242649,0.000256,0.000127602,3.96e-05,4.77e-05,2.59e-05,1.45e-05,7.65e-06,3.04e-05,8.59e-06,5.69e-05,3.79e-05,1.04e-05,0.000652262,7.64e-05,0.000107516,0.000128102,3.53e-05,5.18e-05,2.73e-05,2.8e-05,7.3e-06,NA,0.001691418,4.98e-05,9.86e-05,5.12e-05,8.59e-05,2.6e-05,0.000114661,8.14e-06,NA,8.17e-05,1.3e-05,2.28e-05,2.99e-05,9.58e-06,0.000178397,7.09e-06,9.66e-06,3.85e-05,3.11e-05,2.75e-05,3.15e-05,0.000120571,1.21e-05,0.002405281
908,0,0.245026243,0.260717221,0.11279447,0.06881407,0.073816088,0.049745174,0.018640819,0.047932202,0.015761546,0.013958432,0.003072609,0.010004555,0.003925028,0.002325731,0.002702024,4.1e-05,0.001863252,0.0042884,0.003075567,0.001728187,0.000869542,0.002020213,0.00239495,0.000206318,0.001354696,0.000393219,0.000379816,0.002052436,0.000671433,0.000488901,0.00077578,0.000114626,0.000132112,0.000584261,0.000464321,0.000871773,0.000753935,0.000271863,0.000609115,0.000547835,0.000381253,0.000194913,0.000100616,0.000274094,0.000288669,0.000368209,0.000241695,0.000409958,0.000360633,6.11e-05,1.76e-05,0.000551208,0.000146382,7.02e-05,0.000215393,0.000304469,8.01e-05,5.46e-05,8.08e-05,0.000167661,8.9e-05,0.000118715,0.000555982,0.000129736,5.76e-05,0.000102484,0.000121418,6.03e-05,4.04e-05,2.4e-05,3.08e-05,4.98e-05,0.000270042,1.31e-05,3.61e-06,1.46e-05,5.66e-05,6.16e-05,5.99e-05,6.37e-05,1.68e-05,4e-05,1.99e-05,0.000104918,NA,4.53e-06,3.73e-05,7.22e-06,1.61e-05,9.23e-06,2.87e-05,3.09e-05,9.43e-06,3.39e-05,3.48e-06,5.15e-06,2.59e-05,2.9e-05,7.48e-06,9.41e-06,3.57e-06,5.6e-05,4.93e-06,2.39e-05,5.72e-05,5.43e-05,2.28e-05,4.76e-06,9.48e-06,1.27e-05,2.18e-05,1.99e-05,2.21e-06,5.73e-06,3.74e-06,3.45e-06,7.23e-06,1.05e-05,1.11e-05,1.13e-06,4.16e-06,1.15e-06,4.4e-06,9.28e-06,0.000213478,0.000315506,5.01e-05,0.00018138,2.8e-05,5.97e-05,0.000106137,0.000174106,3.91e-05,2.62e-05,3.04e-05,1.81e-06,2.42e-05,5.9e-05,7.52e-05,1.5e-05,NA,8.84e-05,0.000120946,2.53e-05,0.000442798,5.27e-06,0.000286412,0.00013863,4.27e-05,6.39e-05,9.52e-06,8.79e-06,5.13e-06,NA,NA,1.28e-06,3.15e-05,NA,6.2e-06,0.000266415,4.24e-05,7.5e-05,4.12e-05,NA,1.11e-05,8.68e-05,NA,5.17e-05,1.7e-05,0.000421996,2.15e-05,2.68e-05,6.67e-06,2.8e-05,7.39e-06,2.54e-05,6.8e-06,1.77e-05,6.75e-06,1.02e-05,1.87e-05,8.74e-05,2.02e-05,0.000237995,6.93e-05,1.73e-05,1.68e-06,2.49e-05,3.51e-05,2.36e-06,1.69e-05,1.97e-05,0.003296506
